request_id,timestamp,method,uri,query_string,query_params_json,host,user_agent,content_type,accept,referer,cookie_hash,authorization_type,x_forwarded_for,body_truncated,body_len_original,source_ip,source_port,server_ip,server_port,proto,pcap_file,tcp_flags,tcp_flags_str,response_status,response_headers_json,response_size,response_time_ms,response_body_truncated,response_body_len_original,headers_raw,decision,threat_score,confidence,attack_type,model_version
9e631807994c15087d0554376881a434,"Wed, 10 Jun 2026 05:55:35 GMT",GET,/plugins/themes/default/js/lib/bootstrap/util.js.map,,{},10.34.100.110,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36",,,,b5d2fe976b2d1003,,,,0,10.201.66.124,39536,10.34.100.110,80,TCP,,,,0,{},0,-1,,0,"{""accept-language"": ""en-US,en;q=0.9"", ""user-agent"": ""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36"", ""cookie"": ""[MASKED]"", ""host"": ""10.34.100.110"", ""accept-encoding"": ""gzip, deflate"", ""connection"": ""keep-alive""}",PASS,0.4059,0.5941,NONE,rf-realistic-v1
cb52b5ef8980483623745fb5aed0d3e5,"Wed, 10 Jun 2026 05:55:36 GMT",GET,/index.php/jsast-testing,,{},10.34.100.110,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36",,,,b5d2fe976b2d1003,,,,0,10.201.66.124,39522,10.34.100.110,80,TCP,,,,0,{},0,-1,,0,"{""accept-language"": ""en-US,en;q=0.9"", ""user-agent"": ""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36"", ""cookie"": ""[MASKED]"", ""host"": ""10.34.100.110"", ""accept-encoding"": ""gzip, deflate"", ""connection"": ""keep-alive""}",PASS,0.0101,0.9899,NONE,rf-realistic-v1
778910449671a05092e91e3c35f755c7,"Wed, 10 Jun 2026 05:55:36 GMT",GET,/index.php/jsast-testing,,{},10.34.100.110,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36",,,,b5d2fe976b2d1003,,,,0,10.201.66.124,39536,10.34.100.110,80,TCP,,,,0,{},0,-1,,0,"{""accept-language"": ""en-US,en;q=0.9"", ""user-agent"": ""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36"", ""cookie"": ""[MASKED]"", ""host"": ""10.34.100.110"", ""accept-encoding"": ""gzip, deflate"", ""connection"": ""keep-alive""}",PASS,0.0101,0.9899,NONE,rf-realistic-v1
99e5724cbd62f7c4d60985c50fd2a2ce,"Wed, 10 Jun 2026 05:55:36 GMT",GET,/index.php/jsast-testing,,{},10.34.100.110,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36",,,,b5d2fe976b2d1003,,,,0,10.201.66.124,39522,10.34.100.110,80,TCP,,,,0,{},0,-1,,0,"{""accept-language"": ""en-US,en;q=0.9"", ""user-agent"": ""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36"", ""cookie"": ""[MASKED]"", ""host"": ""10.34.100.110"", ""accept-encoding"": ""gzip, deflate"", ""connection"": ""keep-alive""}",PASS,0.0101,0.9899,NONE,rf-realistic-v1
a00c0443ffa333b7ff5f26156e772395,"Wed, 10 Jun 2026 05:55:44 GMT",GET,/index.php/jsast-testing/issue/current,,{},10.34.100.110,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36",,"text/html,application/xhtml+xml,application/xml;q=0.9,image/avif,image/webp,image/apng,*/*;q=0.8",http://10.34.100.110/index.php/jsast-testing,b5d2fe976b2d1003,,,,0,10.201.66.124,39522,10.34.100.110,80,TCP,,,,0,{},0,-1,,0,"{""accept"": ""text/html,application/xhtml+xml,application/xml;q=0.9,image/avif,image/webp,image/apng,*/*;q=0.8"", ""sec-gpc"": ""1"", ""upgrade-insecure-requests"": ""1"", ""referer"": ""http://10.34.100.110/index.php/jsast-testing"", ""user-agent"": ""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36"", ""cache-control"": ""max-age=0"", ""cookie"": ""[MASKED]"", ""accept-language"": ""en-US,en;q=0.5"", ""host"": ""10.34.100.110"", ""accept-encoding"": ""gzip, deflate"", ""connection"": ""keep-alive""}",PASS,0.0352,0.9648,NONE,rf-realistic-v1
584e7f95cb39d95ff8d385fc638dff3f,"Wed, 10 Jun 2026 05:55:44 GMT",GET,/plugins/themes/default/js/lib/popper/popper.js.map,,{},10.34.100.110,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36",,,,b5d2fe976b2d1003,,,,0,10.201.66.124,39522,10.34.100.110,80,TCP,,,,0,{},0,-1,,0,"{""accept-language"": ""en-US,en;q=0.9"", ""user-agent"": ""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36"", ""cookie"": ""[MASKED]"", ""host"": ""10.34.100.110"", ""accept-encoding"": ""gzip, deflate"", ""connection"": ""keep-alive""}",PASS,0.4059,0.5941,NONE,rf-realistic-v1
86d686bc6ecdcd946ac7d235b0acfce5,"Wed, 10 Jun 2026 05:55:44 GMT",GET,/plugins/themes/default/js/lib/bootstrap/dropdown.js.map,,{},10.34.100.110,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36",,,,b5d2fe976b2d1003,,,,0,10.201.66.124,39524,10.34.100.110,80,TCP,,,,0,{},0,-1,,0,"{""accept-language"": ""en-US,en;q=0.9"", ""user-agent"": ""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36"", ""cookie"": ""[MASKED]"", ""host"": ""10.34.100.110"", ""accept-encoding"": ""gzip, deflate"", ""connection"": ""keep-alive""}",PASS,0.4559,0.5441,NONE,rf-realistic-v1
aad1ffd11d55ae78de784b1e79b1855e,"Wed, 10 Jun 2026 05:55:44 GMT",GET,/plugins/themes/default/js/lib/bootstrap/util.js.map,,{},10.34.100.110,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36",,,,b5d2fe976b2d1003,,,,0,10.201.66.124,39536,10.34.100.110,80,TCP,,,,0,{},0,-1,,0,"{""accept-language"": ""en-US,en;q=0.9"", ""user-agent"": ""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36"", ""cookie"": ""[MASKED]"", ""host"": ""10.34.100.110"", ""accept-encoding"": ""gzip, deflate"", ""connection"": ""keep-alive""}",PASS,0.4059,0.5941,NONE,rf-realistic-v1
741e601e6e824037ece0c92ce60978ec,"Wed, 10 Jun 2026 05:55:44 GMT",GET,/index.php/jsast-testing,,{},10.34.100.110,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36",,,,b5d2fe976b2d1003,,,,0,10.201.66.124,39522,10.34.100.110,80,TCP,,,,0,{},0,-1,,0,"{""accept-language"": ""en-US,en;q=0.9"", ""user-agent"": ""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36"", ""cookie"": ""[MASKED]"", ""host"": ""10.34.100.110"", ""accept-encoding"": ""gzip, deflate"", ""connection"": ""keep-alive""}",PASS,0.0101,0.9899,NONE,rf-realistic-v1
93ab3291b316f97978cc63ae6b11b358,"Wed, 10 Jun 2026 05:55:44 GMT",GET,/index.php/jsast-testing,,{},10.34.100.110,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36",,,,b5d2fe976b2d1003,,,,0,10.201.66.124,39536,10.34.100.110,80,TCP,,,,0,{},0,-1,,0,"{""accept-language"": ""en-US,en;q=0.9"", ""user-agent"": ""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36"", ""cookie"": ""[MASKED]"", ""host"": ""10.34.100.110"", ""accept-encoding"": ""gzip, deflate"", ""connection"": ""keep-alive""}",PASS,0.0101,0.9899,NONE,rf-realistic-v1
8acf71928e575fcbd0c4b88661b4ed3a,"Wed, 10 Jun 2026 05:55:45 GMT",GET,/index.php/jsast-testing,,{},10.34.100.110,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36",,,,b5d2fe976b2d1003,,,,0,10.201.66.124,39522,10.34.100.110,80,TCP,,,,0,{},0,-1,,0,"{""accept-language"": ""en-US,en;q=0.9"", ""user-agent"": ""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36"", ""cookie"": ""[MASKED]"", ""host"": ""10.34.100.110"", ""accept-encoding"": ""gzip, deflate"", ""connection"": ""keep-alive""}",PASS,0.0101,0.9899,NONE,rf-realistic-v1
73ba6002b2de5ee2d2bd20f2054ed441,"Wed, 10 Jun 2026 09:23:43 GMT",POST,/index.php/jsast-testing/$$$call$$$/grid/settings/sections/section-grid/update-section?sectionId=2,sectionId=2,{},10.34.100.110,Mozilla/5.0 (X11; Linux x86_64; rv:140.0) Gecko/20100101 Firefox/140.0,application/x-www-form-urlencoded; charset=UTF-8,"application/json, text/javascript, */*; q=0.01",http://10.34.100.110/index.php/jsast-testing/management/settings/context,da495ff02fb9755d,,,csrfToken=[MASKED]&sectionId=2&title%5Ben_US%5D=%3c%2fscript%3e%3cscript%3ealert(1)%3c%2fscript%3e&abbrev%5Ben_US%5D=xss+test&policy%5Ben_US%5D=%3Cp%3Etesting%3C%2Fp%3E&wordCount=&identifyType%5Ben_US%5D=&subEditors%5B%5D=2&submitFormButton=,265,172.19.3.26,46192,10.34.100.110,80,TCP,,,,0,{},0,-1,,0,"{""referer"": ""http://10.34.100.110/index.php/jsast-testing/management/settings/context"", ""user-agent"": ""Mozilla/5.0 (X11; Linux x86_64; rv:140.0) Gecko/20100101 Firefox/140.0"", ""origin"": ""http://10.34.100.110"", ""cookie"": ""[MASKED]"", ""content-type"": ""application/x-www-form-urlencoded; charset=UTF-8"", ""host"": ""10.34.100.110"", ""accept-language"": ""en-US,en;q=0.5"", ""x-requested-with"": ""XMLHttpRequest"", ""priority"": ""u=0"", ""accept"": ""application/json, text/javascript, */*; q=0.01"", ""accept-encoding"": ""gzip, deflate, br"", ""connection"": ""keep-alive""}",PASS,0.31,0.69,NONE,rf-realistic-v1
4b738ae4613dff2c1d2d99bac42c696b,"Wed, 10 Jun 2026 09:23:43 GMT",POST,/index.php/jsast-testing/$$$call$$$/grid/settings/sections/section-grid/update-section?sectionId=2,sectionId=2,{},10.34.100.110,Mozilla/5.0 (X11; Linux x86_64; rv:140.0) Gecko/20100101 Firefox/140.0,application/x-www-form-urlencoded; charset=UTF-8,"application/json, text/javascript, */*; q=0.01",http://10.34.100.110/index.php/jsast-testing/management/settings/context,da495ff02fb9755d,,,csrfToken=[MASKED]&sectionId=2&title%5Ben_US%5D=%3cIMG%20SRC%3djAVasCrIPt%3aalert(�XSS�)%3e&abbrev%5Ben_US%5D=xss+test&policy%5Ben_US%5D=%3Cp%3Etesting%3C%2Fp%3E&wordCount=&identifyType%5Ben_US%5D=&subEditors%5B%5D=2&submitFormButton=,258,172.19.3.26,46220,10.34.100.110,80,TCP,,,,0,{},0,-1,,0,"{""referer"": ""http://10.34.100.110/index.php/jsast-testing/management/settings/context"", ""user-agent"": ""Mozilla/5.0 (X11; Linux x86_64; rv:140.0) Gecko/20100101 Firefox/140.0"", ""origin"": ""http://10.34.100.110"", ""cookie"": ""[MASKED]"", ""content-type"": ""application/x-www-form-urlencoded; charset=UTF-8"", ""host"": ""10.34.100.110"", ""accept-language"": ""en-US,en;q=0.5"", ""x-requested-with"": ""XMLHttpRequest"", ""priority"": ""u=0"", ""accept"": ""application/json, text/javascript, */*; q=0.01"", ""accept-encoding"": ""gzip, deflate, br"", ""connection"": ""keep-alive""}",PASS,0.25,0.75,NONE,rf-realistic-v1
cf40fe125191c92b458085af596ebc32,"Wed, 10 Jun 2026 09:23:43 GMT",POST,/index.php/jsast-testing/$$$call$$$/grid/settings/sections/section-grid/update-section?sectionId=2,sectionId=2,{},10.34.100.110,Mozilla/5.0 (X11; Linux x86_64; rv:140.0) Gecko/20100101 Firefox/140.0,application/x-www-form-urlencoded; charset=UTF-8,"application/json, text/javascript, */*; q=0.01",http://10.34.100.110/index.php/jsast-testing/management/settings/context,da495ff02fb9755d,,,csrfToken=[MASKED]&sectionId=2&title%5Ben_US%5D=�%3b%20alert(1)%3b&abbrev%5Ben_US%5D=xss+test&policy%5Ben_US%5D=%3Cp%3Etesting%3C%2Fp%3E&wordCount=&identifyType%5Ben_US%5D=&subEditors%5B%5D=2&submitFormButton=,233,172.19.3.26,46216,10.34.100.110,80,TCP,,,,0,{},0,-1,,0,"{""referer"": ""http://10.34.100.110/index.php/jsast-testing/management/settings/context"", ""user-agent"": ""Mozilla/5.0 (X11; Linux x86_64; rv:140.0) Gecko/20100101 Firefox/140.0"", ""origin"": ""http://10.34.100.110"", ""cookie"": ""[MASKED]"", ""content-type"": ""application/x-www-form-urlencoded; charset=UTF-8"", ""host"": ""10.34.100.110"", ""accept-language"": ""en-US,en;q=0.5"", ""x-requested-with"": ""XMLHttpRequest"", ""priority"": ""u=0"", ""accept"": ""application/json, text/javascript, */*; q=0.01"", ""accept-encoding"": ""gzip, deflate, br"", ""connection"": ""keep-alive""}",PASS,0.475,0.525,NONE,rf-realistic-v1
af5d039132d52cefdf0fea4e10f5663a,"Wed, 10 Jun 2026 09:23:43 GMT",POST,/index.php/jsast-testing/$$$call$$$/grid/settings/sections/section-grid/update-section?sectionId=2,sectionId=2,{},10.34.100.110,Mozilla/5.0 (X11; Linux x86_64; rv:140.0) Gecko/20100101 Firefox/140.0,application/x-www-form-urlencoded; charset=UTF-8,"application/json, text/javascript, */*; q=0.01",http://10.34.100.110/index.php/jsast-testing/management/settings/context,da495ff02fb9755d,,,csrfToken=[MASKED]&sectionId=2&title%5Ben_US%5D=%3cscript%3ealert(%2fXSS%2f)%3c%2fscript%3e&abbrev%5Ben_US%5D=xss+test&policy%5Ben_US%5D=%3Cp%3Etesting%3C%2Fp%3E&wordCount=&identifyType%5Ben_US%5D=&subEditors%5B%5D=2&submitFormButton=,258,172.19.3.26,46200,10.34.100.110,80,TCP,,,,0,{},0,-1,,0,"{""referer"": ""http://10.34.100.110/index.php/jsast-testing/management/settings/context"", ""user-agent"": ""Mozilla/5.0 (X11; Linux x86_64; rv:140.0) Gecko/20100101 Firefox/140.0"", ""origin"": ""http://10.34.100.110"", ""cookie"": ""[MASKED]"", ""content-type"": ""application/x-www-form-urlencoded; charset=UTF-8"", ""host"": ""10.34.100.110"", ""accept-language"": ""en-US,en;q=0.5"", ""x-requested-with"": ""XMLHttpRequest"", ""priority"": ""u=0"", ""accept"": ""application/json, text/javascript, */*; q=0.01"", ""accept-encoding"": ""gzip, deflate, br"", ""connection"": ""keep-alive""}",PASS,0.31,0.69,NONE,rf-realistic-v1
f79536a865a6097788488c831ea11682,"Wed, 10 Jun 2026 09:23:43 GMT",POST,/index.php/jsast-testing/$$$call$$$/grid/settings/sections/section-grid/update-section?sectionId=2,sectionId=2,{},10.34.100.110,Mozilla/5.0 (X11; Linux x86_64; rv:140.0) Gecko/20100101 Firefox/140.0,application/x-www-form-urlencoded; charset=UTF-8,"application/json, text/javascript, */*; q=0.01",http://10.34.100.110/index.php/jsast-testing/management/settings/context,da495ff02fb9755d,,,csrfToken=[MASKED]&sectionId=2&title%5Ben_US%5D=%3cIMG%20SRC%3djavascript%3aalert(%26quot%3bXSS%26quot%3b)%3e&abbrev%5Ben_US%5D=xss+test&policy%5Ben_US%5D=%3Cp%3Etesting%3C%2Fp%3E&wordCount=&identifyType%5Ben_US%5D=&subEditors%5B%5D=2&submitFormButton=,276,172.19.3.26,46242,10.34.100.110,80,TCP,,,,0,{},0,-1,,0,"{""referer"": ""http://10.34.100.110/index.php/jsast-testing/management/settings/context"", ""user-agent"": ""Mozilla/5.0 (X11; Linux x86_64; rv:140.0) Gecko/20100101 Firefox/140.0"", ""origin"": ""http://10.34.100.110"", ""cookie"": ""[MASKED]"", ""content-type"": ""application/x-www-form-urlencoded; charset=UTF-8"", ""host"": ""10.34.100.110"", ""accept-language"": ""en-US,en;q=0.5"", ""x-requested-with"": ""XMLHttpRequest"", ""priority"": ""u=0"", ""accept"": ""application/json, text/javascript, */*; q=0.01"", ""accept-encoding"": ""gzip, deflate, br"", ""connection"": ""keep-alive""}",PASS,0.475,0.525,NONE,rf-realistic-v1
9a32ea755e0afd18bc7ae70d6468353b,"Wed, 10 Jun 2026 09:23:43 GMT",POST,/index.php/jsast-testing/$$$call$$$/grid/settings/sections/section-grid/update-section?sectionId=2,sectionId=2,{},10.34.100.110,Mozilla/5.0 (X11; Linux x86_64; rv:140.0) Gecko/20100101 Firefox/140.0,application/x-www-form-urlencoded; charset=UTF-8,"application/json, text/javascript, */*; q=0.01",http://10.34.100.110/index.php/jsast-testing/management/settings/context,da495ff02fb9755d,,,csrfToken=[MASKED]&sectionId=2&title%5Ben_US%5D=%3cScRiPt%3ealert(1)%3c%2fsCriPt%3e&abbrev%5Ben_US%5D=xss+test&policy%5Ben_US%5D=%3Cp%3Etesting%3C%2Fp%3E&wordCount=&identifyType%5Ben_US%5D=&subEditors%5B%5D=2&submitFormButton=,250,172.19.3.26,46234,10.34.100.110,80,TCP,,,,0,{},0,-1,,0,"{""referer"": ""http://10.34.100.110/index.php/jsast-testing/management/settings/context"", ""user-agent"": ""Mozilla/5.0 (X11; Linux x86_64; rv:140.0) Gecko/20100101 Firefox/140.0"", ""origin"": ""http://10.34.100.110"", ""cookie"": ""[MASKED]"", ""content-type"": ""application/x-www-form-urlencoded; charset=UTF-8"", ""host"": ""10.34.100.110"", ""accept-language"": ""en-US,en;q=0.5"", ""x-requested-with"": ""XMLHttpRequest"", ""priority"": ""u=0"", ""accept"": ""application/json, text/javascript, */*; q=0.01"", ""accept-encoding"": ""gzip, deflate, br"", ""connection"": ""keep-alive""}",PASS,0.31,0.69,NONE,rf-realistic-v1
74ef35a3ae5f15c524f766502ae581c3,"Wed, 10 Jun 2026 09:23:43 GMT",POST,/index.php/jsast-testing/$$$call$$$/grid/settings/sections/section-grid/update-section?sectionId=2,sectionId=2,{},10.34.100.110,Mozilla/5.0 (X11; Linux x86_64; rv:140.0) Gecko/20100101 Firefox/140.0,application/x-www-form-urlencoded; charset=UTF-8,"application/json, text/javascript, */*; q=0.01",http://10.34.100.110/index.php/jsast-testing/management/settings/context,da495ff02fb9755d,,,csrfToken=[MASKED]&sectionId=2&title%5Ben_US%5D=�)alert(1)%3b%2f%2f&abbrev%5Ben_US%5D=xss+test&policy%5Ben_US%5D=%3Cp%3Etesting%3C%2Fp%3E&wordCount=&identifyType%5Ben_US%5D=&subEditors%5B%5D=2&submitFormButton=,234,172.19.3.26,46222,10.34.100.110,80,TCP,,,,0,{},0,-1,,0,"{""referer"": ""http://10.34.100.110/index.php/jsast-testing/management/settings/context"", ""user-agent"": ""Mozilla/5.0 (X11; Linux x86_64; rv:140.0) Gecko/20100101 Firefox/140.0"", ""origin"": ""http://10.34.100.110"", ""cookie"": ""[MASKED]"", ""content-type"": ""application/x-www-form-urlencoded; charset=UTF-8"", ""host"": ""10.34.100.110"", ""accept-language"": ""en-US,en;q=0.5"", ""x-requested-with"": ""XMLHttpRequest"", ""priority"": ""u=0"", ""accept"": ""application/json, text/javascript, */*; q=0.01"", ""accept-encoding"": ""gzip, deflate, br"", ""connection"": ""keep-alive""}",PASS,0.47,0.53,NONE,rf-realistic-v1
3041d75e7d17cbaa2366e56116a2bb30,"Wed, 10 Jun 2026 09:23:43 GMT",POST,/index.php/jsast-testing/$$$call$$$/grid/settings/sections/section-grid/update-section?sectionId=2,sectionId=2,{},10.34.100.110,Mozilla/5.0 (X11; Linux x86_64; rv:140.0) Gecko/20100101 Firefox/140.0,application/x-www-form-urlencoded; charset=UTF-8,"application/json, text/javascript, */*; q=0.01",http://10.34.100.110/index.php/jsast-testing/management/settings/context,da495ff02fb9755d,,,csrfToken=[MASKED]&sectionId=2&title%5Ben_US%5D=%3cimg%20src%3dxss%20onerror%3dalert(1)%3e&abbrev%5Ben_US%5D=xss+test&policy%5Ben_US%5D=%3Cp%3Etesting%3C%2Fp%3E&wordCount=&identifyType%5Ben_US%5D=&subEditors%5B%5D=2&submitFormButton=,257,172.19.3.26,46250,10.34.100.110,80,TCP,,,,0,{},0,-1,,0,"{""referer"": ""http://10.34.100.110/index.php/jsast-testing/management/settings/context"", ""user-agent"": ""Mozilla/5.0 (X11; Linux x86_64; rv:140.0) Gecko/20100101 Firefox/140.0"", ""origin"": ""http://10.34.100.110"", ""cookie"": ""[MASKED]"", ""content-type"": ""application/x-www-form-urlencoded; charset=UTF-8"", ""host"": ""10.34.100.110"", ""accept-language"": ""en-US,en;q=0.5"", ""x-requested-with"": ""XMLHttpRequest"", ""priority"": ""u=0"", ""accept"": ""application/json, text/javascript, */*; q=0.01"", ""accept-encoding"": ""gzip, deflate, br"", ""connection"": ""keep-alive""}",PASS,0.25,0.75,NONE,rf-realistic-v1
3e4528844ab6bd36f02c750497fec4ab,"Wed, 10 Jun 2026 09:23:43 GMT",POST,/index.php/jsast-testing/$$$call$$$/grid/settings/sections/section-grid/update-section?sectionId=2,sectionId=2,{},10.34.100.110,Mozilla/5.0 (X11; Linux x86_64; rv:140.0) Gecko/20100101 Firefox/140.0,application/x-www-form-urlencoded; charset=UTF-8,"application/json, text/javascript, */*; q=0.01",http://10.34.100.110/index.php/jsast-testing/management/settings/context,da495ff02fb9755d,,,csrfToken=[MASKED]&sectionId=2&title%5Ben_US%5D=%3cIMG%20SRC%3d�javascript%3aalert(�XSS�)%3b�%3e&abbrev%5Ben_US%5D=xss+test&policy%5Ben_US%5D=%3Cp%3Etesting%3C%2Fp%3E&wordCount=&identifyType%5Ben_US%5D=&subEditors%5B%5D=2&submitFormButton=,263,172.19.3.26,46236,10.34.100.110,80,TCP,,,,0,{},0,-1,,0,"{""referer"": ""http://10.34.100.110/index.php/jsast-testing/management/settings/context"", ""user-agent"": ""Mozilla/5.0 (X11; Linux x86_64; rv:140.0) Gecko/20100101 Firefox/140.0"", ""origin"": ""http://10.34.100.110"", ""cookie"": ""[MASKED]"", ""content-type"": ""application/x-www-form-urlencoded; charset=UTF-8"", ""host"": ""10.34.100.110"", ""accept-language"": ""en-US,en;q=0.5"", ""x-requested-with"": ""XMLHttpRequest"", ""priority"": ""u=0"", ""accept"": ""application/json, text/javascript, */*; q=0.01"", ""accept-encoding"": ""gzip, deflate, br"", ""connection"": ""keep-alive""}",PASS,0.47,0.53,NONE,rf-realistic-v1
9692ce0925cf80927bc866cb0a2391c1,"Wed, 10 Jun 2026 09:23:43 GMT",POST,/index.php/jsast-testing/$$$call$$$/grid/settings/sections/section-grid/update-section?sectionId=2,sectionId=2,{},10.34.100.110,Mozilla/5.0 (X11; Linux x86_64; rv:140.0) Gecko/20100101 Firefox/140.0,application/x-www-form-urlencoded; charset=UTF-8,"application/json, text/javascript, */*; q=0.01",http://10.34.100.110/index.php/jsast-testing/management/settings/context,da495ff02fb9755d,,,csrfToken=[MASKED]&sectionId=2&title%5Ben_US%5D=%3cIMG%20SRC%3djavascript%3aalert(�XSS�)%3e&abbrev%5Ben_US%5D=xss+test&policy%5Ben_US%5D=%3Cp%3Etesting%3C%2Fp%3E&wordCount=&identifyType%5Ben_US%5D=&subEditors%5B%5D=2&submitFormButton=,258,172.19.3.26,46248,10.34.100.110,80,TCP,,,,0,{},0,-1,,0,"{""referer"": ""http://10.34.100.110/index.php/jsast-testing/management/settings/context"", ""user-agent"": ""Mozilla/5.0 (X11; Linux x86_64; rv:140.0) Gecko/20100101 Firefox/140.0"", ""origin"": ""http://10.34.100.110"", ""cookie"": ""[MASKED]"", ""content-type"": ""application/x-www-form-urlencoded; charset=UTF-8"", ""host"": ""10.34.100.110"", ""accept-language"": ""en-US,en;q=0.5"", ""x-requested-with"": ""XMLHttpRequest"", ""priority"": ""u=0"", ""accept"": ""application/json, text/javascript, */*; q=0.01"", ""accept-encoding"": ""gzip, deflate, br"", ""connection"": ""keep-alive""}",PASS,0.25,0.75,NONE,rf-realistic-v1
abae1fae04631fecec170f2039b75152,"Wed, 10 Jun 2026 09:23:43 GMT",POST,/index.php/jsast-testing/$$$call$$$/grid/settings/sections/section-grid/update-section?sectionId=2,sectionId=2,{},10.34.100.110,Mozilla/5.0 (X11; Linux x86_64; rv:140.0) Gecko/20100101 Firefox/140.0,application/x-www-form-urlencoded; charset=UTF-8,"application/json, text/javascript, */*; q=0.01",http://10.34.100.110/index.php/jsast-testing/management/settings/context,da495ff02fb9755d,,,csrfToken=[MASKED]&sectionId=2&title%5Ben_US%5D=%3cinput%2fonmouseover%3d%22javaSCRIPT%26colon%3bconfirm%26lpar%3b1%26rpar%3b%22&abbrev%5Ben_US%5D=xss+test&policy%5Ben_US%5D=%3Cp%3Etesting%3C%2Fp%3E&wordCount=&identifyType%5Ben_US%5D=&subEditors%5B%5D=2&submitFormButton=,295,172.19.3.26,46216,10.34.100.110,80,TCP,,,,0,{},0,-1,,0,"{""referer"": ""http://10.34.100.110/index.php/jsast-testing/management/settings/context"", ""user-agent"": ""Mozilla/5.0 (X11; Linux x86_64; rv:140.0) Gecko/20100101 Firefox/140.0"", ""origin"": ""http://10.34.100.110"", ""cookie"": ""[MASKED]"", ""content-type"": ""application/x-www-form-urlencoded; charset=UTF-8"", ""host"": ""10.34.100.110"", ""accept-language"": ""en-US,en;q=0.5"", ""x-requested-with"": ""XMLHttpRequest"", ""priority"": ""u=0"", ""accept"": ""application/json, text/javascript, */*; q=0.01"", ""accept-encoding"": ""gzip, deflate, br"", ""connection"": ""keep-alive""}",PASS,0.475,0.525,NONE,rf-realistic-v1
