request_id,timestamp,method,uri,query_string,host,user_agent,content_type,accept,referer,cookie_hash,authorization_type,x_forwarded_for,body_truncated,body_len_original,source_ip,source_port,server_ip,server_port,body_raw,headers_raw,decision,threat_score,confidence,attack_type,model_version
680d9517e2b6629f5382dc1e2d5489b6,"Fri, 08 May 2026 06:41:03 GMT",POST,/index.php/publicknowledge/login/signIn,,localhost:8080,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Safari/537.36",application/x-www-form-urlencoded,"text/html,application/xhtml+xml,application/xml;q=0.9,image/avif,image/webp,image/apng,*/*;q=0.8",http://localhost:8080/index.php/publicknowledge/login,84dad94fe107a0e3,,,csrfToken=[MASKED]&source=&username=admin&password=[MASKED]&remember=1,94,172.19.0.1,46442,172.19.0.3,80,csrfToken=68c137f1b5cc1e4ab8fc61c1f3384781&source=&username=admin&password=admin123&remember=1,"{""sec-fetch-user"": ""?1"", ""sec-fetch-dest"": ""document"", ""referer"": ""http://localhost:8080/index.php/publicknowledge/login"", ""accept-encoding"": ""gzip, deflate, br, zstd"", ""host"": ""localhost:8080"", ""connection"": ""keep-alive"", ""cache-control"": ""max-age=0"", ""sec-ch-ua"": ""\""Brave\"";v=\""147\"", \""Not.A/Brand\"";v=\""8\"", \""Chromium\"";v=\""147\"""", ""sec-ch-ua-mobile"": ""?0"", ""sec-ch-ua-platform"": ""\""Linux\"""", ""upgrade-insecure-requests"": ""1"", ""user-agent"": ""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Safari/537.36"", ""accept"": ""text/html,application/xhtml+xml,application/xml;q=0.9,image/avif,image/webp,image/apng,*/*;q=0.8"", ""sec-fetch-mode"": ""navigate"", ""origin"": ""http://localhost:8080"", ""accept-language"": ""en-US,en;q=0.5"", ""sec-gpc"": ""1"", ""sec-fetch-site"": ""same-origin"", ""content-type"": ""application/x-www-form-urlencoded"", ""cookie"": ""OJSSID=hu5d67i11uhrucoaco701gqbo7""}",PASS,0.67,0.737,NONE,rf-v2.0-userspace
b177eb4d3d496a8ed78023527ab92885,"Fri, 08 May 2026 06:41:03 GMT",GET,/index.php/publicknowledge/$$$call$$$/page/page/css?name=font,name=font,localhost:8080,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Safari/537.36",,"text/css,*/*;q=0.1",http://localhost:8080/index.php/publicknowledge/login/signIn,84dad94fe107a0e3,,,,0,172.19.0.1,46448,172.19.0.3,80,,"{""sec-ch-ua-mobile"": ""?0"", ""sec-fetch-mode"": ""no-cors"", ""sec-ch-ua-platform"": ""\""Linux\"""", ""sec-fetch-dest"": ""style"", ""referer"": ""http://localhost:8080/index.php/publicknowledge/login/signIn"", ""accept-encoding"": ""gzip, deflate, br, zstd"", ""if-modified-since"": ""Fri, 08 May 2026 06:40:41 GMT"", ""user-agent"": ""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Safari/537.36"", ""host"": ""localhost:8080"", ""accept"": ""text/css,*/*;q=0.1"", ""connection"": ""keep-alive"", ""accept-language"": ""en-US,en;q=0.5"", ""sec-gpc"": ""1"", ""sec-fetch-site"": ""same-origin"", ""sec-ch-ua"": ""\""Brave\"";v=\""147\"", \""Not.A/Brand\"";v=\""8\"", \""Chromium\"";v=\""147\"""", ""cookie"": ""OJSSID=hu5d67i11uhrucoaco701gqbo7""}",BLOCK,0.74,0.814,UNKNOWN_ATTACK,rf-v2.0-userspace
876813e58d243937df0e3f02fe5512c7,"Fri, 08 May 2026 06:41:03 GMT",GET,/index.php/publicknowledge/$$$call$$$/page/page/css?name=stylesheet,name=stylesheet,localhost:8080,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Safari/537.36",,"text/css,*/*;q=0.1",http://localhost:8080/index.php/publicknowledge/login/signIn,84dad94fe107a0e3,,,,0,172.19.0.1,46442,172.19.0.3,80,,"{""sec-ch-ua-mobile"": ""?0"", ""sec-fetch-mode"": ""no-cors"", ""sec-ch-ua-platform"": ""\""Linux\"""", ""sec-fetch-dest"": ""style"", ""referer"": ""http://localhost:8080/index.php/publicknowledge/login/signIn"", ""accept-encoding"": ""gzip, deflate, br, zstd"", ""if-modified-since"": ""Fri, 08 May 2026 06:40:41 GMT"", ""user-agent"": ""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Safari/537.36"", ""host"": ""localhost:8080"", ""accept"": ""text/css,*/*;q=0.1"", ""connection"": ""keep-alive"", ""accept-language"": ""en-US,en;q=0.5"", ""sec-gpc"": ""1"", ""sec-fetch-site"": ""same-origin"", ""sec-ch-ua"": ""\""Brave\"";v=\""147\"", \""Not.A/Brand\"";v=\""8\"", \""Chromium\"";v=\""147\"""", ""cookie"": ""OJSSID=hu5d67i11uhrucoaco701gqbo7""}",BLOCK,0.74,0.814,UNKNOWN_ATTACK,rf-v2.0-userspace
3bccd15b974d83a51aa2d59e8606aaa0,"Fri, 08 May 2026 06:41:10 GMT",POST,/index.php/publicknowledge/login/signIn,,localhost:8080,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Safari/537.36",application/x-www-form-urlencoded,"text/html,application/xhtml+xml,application/xml;q=0.9,image/avif,image/webp,image/apng,*/*;q=0.8",http://localhost:8080/index.php/publicknowledge/login/signIn,84dad94fe107a0e3,,,csrfToken=[MASKED]&source=&username=admin&password=[MASKED]&remember=1,91,172.19.0.1,46442,172.19.0.3,80,csrfToken=68c137f1b5cc1e4ab8fc61c1f3384781&source=&username=admin&password=admin&remember=1,"{""sec-fetch-user"": ""?1"", ""sec-fetch-dest"": ""document"", ""referer"": ""http://localhost:8080/index.php/publicknowledge/login/signIn"", ""accept-encoding"": ""gzip, deflate, br, zstd"", ""host"": ""localhost:8080"", ""connection"": ""keep-alive"", ""cache-control"": ""max-age=0"", ""sec-ch-ua"": ""\""Brave\"";v=\""147\"", \""Not.A/Brand\"";v=\""8\"", \""Chromium\"";v=\""147\"""", ""sec-ch-ua-mobile"": ""?0"", ""sec-ch-ua-platform"": ""\""Linux\"""", ""upgrade-insecure-requests"": ""1"", ""user-agent"": ""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Safari/537.36"", ""accept"": ""text/html,application/xhtml+xml,application/xml;q=0.9,image/avif,image/webp,image/apng,*/*;q=0.8"", ""sec-fetch-mode"": ""navigate"", ""origin"": ""http://localhost:8080"", ""accept-language"": ""en-US,en;q=0.5"", ""sec-gpc"": ""1"", ""sec-fetch-site"": ""same-origin"", ""content-type"": ""application/x-www-form-urlencoded"", ""cookie"": ""OJSSID=hu5d67i11uhrucoaco701gqbo7""}",PASS,0.67,0.737,NONE,rf-v2.0-userspace
35e618cb50c92300a9165d5d5a3e81db,"Fri, 08 May 2026 06:41:10 GMT",GET,/index.php/publicknowledge/submissions,,localhost:8080,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Safari/537.36",,"text/html,application/xhtml+xml,application/xml;q=0.9,image/avif,image/webp,image/apng,*/*;q=0.8",http://localhost:8080/index.php/publicknowledge/login/signIn,a8c899c4a51e825a,,,,0,172.19.0.1,46442,172.19.0.3,80,,"{""sec-fetch-user"": ""?1"", ""sec-fetch-dest"": ""document"", ""referer"": ""http://localhost:8080/index.php/publicknowledge/login/signIn"", ""accept-encoding"": ""gzip, deflate, br, zstd"", ""host"": ""localhost:8080"", ""connection"": ""keep-alive"", ""cache-control"": ""max-age=0"", ""sec-ch-ua"": ""\""Brave\"";v=\""147\"", \""Not.A/Brand\"";v=\""8\"", \""Chromium\"";v=\""147\"""", ""sec-ch-ua-mobile"": ""?0"", ""sec-ch-ua-platform"": ""\""Linux\"""", ""upgrade-insecure-requests"": ""1"", ""user-agent"": ""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Safari/537.36"", ""accept"": ""text/html,application/xhtml+xml,application/xml;q=0.9,image/avif,image/webp,image/apng,*/*;q=0.8"", ""sec-gpc"": ""1"", ""accept-language"": ""en-US,en;q=0.5"", ""sec-fetch-site"": ""same-origin"", ""sec-fetch-mode"": ""navigate"", ""cookie"": ""OJSSID=p5bphi7o0dnj6n0rised0i085v""}",PASS,0.68,0.748,NONE,rf-v2.0-userspace
db96e7201b3644932b638013151121e4,"Fri, 08 May 2026 06:41:10 GMT",GET,/index.php/publicknowledge/$$$call$$$/page/page/css?v=3.4.0.0,v=3.4.0.0,localhost:8080,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Safari/537.36",,"text/css,*/*;q=0.1",http://localhost:8080/index.php/publicknowledge/submissions,a8c899c4a51e825a,,,,0,172.19.0.1,46448,172.19.0.3,80,,"{""sec-ch-ua-mobile"": ""?0"", ""sec-ch-ua-platform"": ""\""Linux\"""", ""sec-fetch-dest"": ""style"", ""referer"": ""http://localhost:8080/index.php/publicknowledge/submissions"", ""accept-encoding"": ""gzip, deflate, br, zstd"", ""user-agent"": ""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Safari/537.36"", ""sec-fetch-mode"": ""no-cors"", ""host"": ""localhost:8080"", ""accept"": ""text/css,*/*;q=0.1"", ""connection"": ""keep-alive"", ""accept-language"": ""en-US,en;q=0.5"", ""sec-gpc"": ""1"", ""sec-fetch-site"": ""same-origin"", ""sec-ch-ua"": ""\""Brave\"";v=\""147\"", \""Not.A/Brand\"";v=\""8\"", \""Chromium\"";v=\""147\"""", ""cookie"": ""OJSSID=p5bphi7o0dnj6n0rised0i085v""}",BLOCK,0.74,0.814,UNKNOWN_ATTACK,rf-v2.0-userspace
0eb7689cd9f025a2e686c6e47a77cc82,"Fri, 08 May 2026 06:41:10 GMT",GET,/lib/pkp/lib/vendor/moxiecode/plupload/js/plupload.full.min.js?v=3.4.0.0,v=3.4.0.0,localhost:8080,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Safari/537.36",,*/*,http://localhost:8080/index.php/publicknowledge/submissions,a8c899c4a51e825a,,,,0,172.19.0.1,46474,172.19.0.3,80,,"{""sec-ch-ua-mobile"": ""?0"", ""sec-ch-ua-platform"": ""\""Linux\"""", ""sec-fetch-dest"": ""script"", ""referer"": ""http://localhost:8080/index.php/publicknowledge/submissions"", ""accept-encoding"": ""gzip, deflate, br, zstd"", ""user-agent"": ""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Safari/537.36"", ""sec-fetch-mode"": ""no-cors"", ""host"": ""localhost:8080"", ""accept"": ""*/*"", ""connection"": ""keep-alive"", ""accept-language"": ""en-US,en;q=0.5"", ""sec-gpc"": ""1"", ""sec-fetch-site"": ""same-origin"", ""sec-ch-ua"": ""\""Brave\"";v=\""147\"", \""Not.A/Brand\"";v=\""8\"", \""Chromium\"";v=\""147\"""", ""cookie"": ""OJSSID=p5bphi7o0dnj6n0rised0i085v""}",BLOCK,0.73,0.803,UNKNOWN_ATTACK,rf-v2.0-userspace
d9e107655ed72800413e0937bc53a16d,"Fri, 08 May 2026 06:41:10 GMT",GET,/styles/build.css?v=3.4.0.0,v=3.4.0.0,localhost:8080,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Safari/537.36",,"text/css,*/*;q=0.1",http://localhost:8080/index.php/publicknowledge/submissions,a8c899c4a51e825a,,,,0,172.19.0.1,46442,172.19.0.3,80,,"{""sec-ch-ua-mobile"": ""?0"", ""sec-ch-ua-platform"": ""\""Linux\"""", ""sec-fetch-dest"": ""style"", ""referer"": ""http://localhost:8080/index.php/publicknowledge/submissions"", ""accept-encoding"": ""gzip, deflate, br, zstd"", ""user-agent"": ""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Safari/537.36"", ""sec-fetch-mode"": ""no-cors"", ""host"": ""localhost:8080"", ""accept"": ""text/css,*/*;q=0.1"", ""connection"": ""keep-alive"", ""accept-language"": ""en-US,en;q=0.5"", ""sec-gpc"": ""1"", ""sec-fetch-site"": ""same-origin"", ""sec-ch-ua"": ""\""Brave\"";v=\""147\"", \""Not.A/Brand\"";v=\""8\"", \""Chromium\"";v=\""147\"""", ""cookie"": ""OJSSID=p5bphi7o0dnj6n0rised0i085v""}",PASS,0.68,0.748,NONE,rf-v2.0-userspace
ce3370fd17d1871fe47b73f64750d7b4,"Fri, 08 May 2026 06:41:10 GMT",GET,/js/pkp.min.js?v=3.4.0.0,v=3.4.0.0,localhost:8080,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Safari/537.36",,*/*,http://localhost:8080/index.php/publicknowledge/submissions,a8c899c4a51e825a,,,,0,172.19.0.1,46458,172.19.0.3,80,,"{""sec-ch-ua-mobile"": ""?0"", ""sec-ch-ua-platform"": ""\""Linux\"""", ""sec-fetch-dest"": ""script"", ""referer"": ""http://localhost:8080/index.php/publicknowledge/submissions"", ""accept-encoding"": ""gzip, deflate, br, zstd"", ""user-agent"": ""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Safari/537.36"", ""sec-fetch-mode"": ""no-cors"", ""host"": ""localhost:8080"", ""accept"": ""*/*"", ""connection"": ""keep-alive"", ""accept-language"": ""en-US,en;q=0.5"", ""sec-gpc"": ""1"", ""sec-fetch-site"": ""same-origin"", ""sec-ch-ua"": ""\""Brave\"";v=\""147\"", \""Not.A/Brand\"";v=\""8\"", \""Chromium\"";v=\""147\"""", ""cookie"": ""OJSSID=p5bphi7o0dnj6n0rised0i085v""}",PASS,0.68,0.748,NONE,rf-v2.0-userspace
3a0dcfb42096802a8a34733bb86ee7ec,"Fri, 08 May 2026 06:41:10 GMT",GET,/lib/pkp/lib/vendor/tinymce/tinymce/tinymce.min.js?v=3.4.0.0,v=3.4.0.0,localhost:8080,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Safari/537.36",,*/*,http://localhost:8080/index.php/publicknowledge/submissions,a8c899c4a51e825a,,,,0,172.19.0.1,46490,172.19.0.3,80,,"{""sec-ch-ua-mobile"": ""?0"", ""sec-ch-ua-platform"": ""\""Linux\"""", ""sec-fetch-dest"": ""script"", ""referer"": ""http://localhost:8080/index.php/publicknowledge/submissions"", ""accept-encoding"": ""gzip, deflate, br, zstd"", ""user-agent"": ""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Safari/537.36"", ""sec-fetch-mode"": ""no-cors"", ""host"": ""localhost:8080"", ""accept"": ""*/*"", ""connection"": ""keep-alive"", ""accept-language"": ""en-US,en;q=0.5"", ""sec-gpc"": ""1"", ""sec-fetch-site"": ""same-origin"", ""sec-ch-ua"": ""\""Brave\"";v=\""147\"", \""Not.A/Brand\"";v=\""8\"", \""Chromium\"";v=\""147\"""", ""cookie"": ""OJSSID=p5bphi7o0dnj6n0rised0i085v""}",BLOCK,0.73,0.803,UNKNOWN_ATTACK,rf-v2.0-userspace
744e732f1e2d9ff292c89f10736979d6,"Fri, 08 May 2026 06:41:10 GMT",GET,/js/build.js?v=3.4.0.0,v=3.4.0.0,localhost:8080,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Safari/537.36",,*/*,http://localhost:8080/index.php/publicknowledge/submissions,a8c899c4a51e825a,,,,0,172.19.0.1,41888,172.19.0.3,80,,"{""sec-ch-ua-mobile"": ""?0"", ""sec-ch-ua-platform"": ""\""Linux\"""", ""sec-fetch-dest"": ""script"", ""referer"": ""http://localhost:8080/index.php/publicknowledge/submissions"", ""accept-encoding"": ""gzip, deflate, br, zstd"", ""user-agent"": ""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Safari/537.36"", ""sec-fetch-mode"": ""no-cors"", ""host"": ""localhost:8080"", ""accept"": ""*/*"", ""connection"": ""keep-alive"", ""accept-language"": ""en-US,en;q=0.5"", ""sec-gpc"": ""1"", ""sec-fetch-site"": ""same-origin"", ""sec-ch-ua"": ""\""Brave\"";v=\""147\"", \""Not.A/Brand\"";v=\""8\"", \""Chromium\"";v=\""147\"""", ""cookie"": ""OJSSID=p5bphi7o0dnj6n0rised0i085v""}",PASS,0.68,0.748,NONE,rf-v2.0-userspace
96e4e1824fcf5449ae055911105bb60f,"Fri, 08 May 2026 06:41:10 GMT",GET,/index.php/publicknowledge/api/v1/_submissions?status=1&assignedTo=-1&searchPhrase=&count=30&offset=0&_=1778222470520,status=1&assignedTo=-1&searchPhrase=&count=30&offset=0&_=1778222470520,localhost:8080,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Safari/537.36",,*/*,http://localhost:8080/index.php/publicknowledge/submissions,a8c899c4a51e825a,,,,0,172.19.0.1,46490,172.19.0.3,80,,"{""sec-ch-ua-mobile"": ""?0"", ""sec-fetch-mode"": ""cors"", ""sec-ch-ua-platform"": ""\""Linux\"""", ""sec-fetch-dest"": ""empty"", ""referer"": ""http://localhost:8080/index.php/publicknowledge/submissions"", ""accept-encoding"": ""gzip, deflate, br, zstd"", ""user-agent"": ""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Safari/537.36"", ""x-requested-with"": ""XMLHttpRequest"", ""host"": ""localhost:8080"", ""accept"": ""*/*"", ""connection"": ""keep-alive"", ""accept-language"": ""en-US,en;q=0.5"", ""sec-gpc"": ""1"", ""sec-fetch-site"": ""same-origin"", ""sec-ch-ua"": ""\""Brave\"";v=\""147\"", \""Not.A/Brand\"";v=\""8\"", \""Chromium\"";v=\""147\"""", ""cookie"": ""OJSSID=p5bphi7o0dnj6n0rised0i085v""}",BLOCK,0.74,0.814,UNKNOWN_ATTACK,rf-v2.0-userspace
f3b7f51a9853fa7f8da8d4f14f587190,"Fri, 08 May 2026 06:41:10 GMT",GET,/lib/pkp/styles/fonts/noto-sans-v11-vietnamese_latin-ext_latin_greek-ext_greek_devanagari_cyrillic-ext_cyrillic-regular.woff2,,localhost:8080,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Safari/537.36",,*/*,http://localhost:8080/index.php/publicknowledge/$$$call$$$/page/page/css?v=3.4.0.0,a8c899c4a51e825a,,,,0,172.19.0.1,41888,172.19.0.3,80,,"{""sec-ch-ua-mobile"": ""?0"", ""sec-fetch-mode"": ""cors"", ""sec-ch-ua-platform"": ""\""Linux\"""", ""sec-fetch-dest"": ""font"", ""referer"": ""http://localhost:8080/index.php/publicknowledge/$$$call$$$/page/page/css?v=3.4.0.0"", ""accept-encoding"": ""gzip, deflate, br, zstd"", ""user-agent"": ""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Safari/537.36"", ""accept"": ""*/*"", ""host"": ""localhost:8080"", ""connection"": ""keep-alive"", ""origin"": ""http://localhost:8080"", ""accept-language"": ""en-US,en;q=0.5"", ""sec-gpc"": ""1"", ""sec-fetch-site"": ""same-origin"", ""sec-ch-ua"": ""\""Brave\"";v=\""147\"", \""Not.A/Brand\"";v=\""8\"", \""Chromium\"";v=\""147\"""", ""cookie"": ""OJSSID=p5bphi7o0dnj6n0rised0i085v""}",BLOCK,0.73,0.803,UNKNOWN_ATTACK,rf-v2.0-userspace
52057dba517e1fde634d0d8b6cd15124,"Fri, 08 May 2026 06:41:10 GMT",GET,/lib/pkp/styles/fonts/noto-sans-v11-vietnamese_latin-ext_latin_greek-ext_greek_devanagari_cyrillic-ext_cyrillic-700.woff2,,localhost:8080,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Safari/537.36",,*/*,http://localhost:8080/index.php/publicknowledge/$$$call$$$/page/page/css?v=3.4.0.0,a8c899c4a51e825a,,,,0,172.19.0.1,46448,172.19.0.3,80,,"{""sec-ch-ua-mobile"": ""?0"", ""sec-fetch-mode"": ""cors"", ""sec-ch-ua-platform"": ""\""Linux\"""", ""sec-fetch-dest"": ""font"", ""referer"": ""http://localhost:8080/index.php/publicknowledge/$$$call$$$/page/page/css?v=3.4.0.0"", ""accept-encoding"": ""gzip, deflate, br, zstd"", ""user-agent"": ""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Safari/537.36"", ""accept"": ""*/*"", ""host"": ""localhost:8080"", ""connection"": ""keep-alive"", ""origin"": ""http://localhost:8080"", ""accept-language"": ""en-US,en;q=0.5"", ""sec-gpc"": ""1"", ""sec-fetch-site"": ""same-origin"", ""sec-ch-ua"": ""\""Brave\"";v=\""147\"", \""Not.A/Brand\"";v=\""8\"", \""Chromium\"";v=\""147\"""", ""cookie"": ""OJSSID=p5bphi7o0dnj6n0rised0i085v""}",BLOCK,0.73,0.803,UNKNOWN_ATTACK,rf-v2.0-userspace
9c2f027f6d7ec4ee5bb3504d20465453,"Fri, 08 May 2026 06:41:10 GMT",GET,/index.php/publicknowledge/api/v1/_submissions?status=1&searchPhrase=&count=30&offset=0&_=1778222470521,status=1&searchPhrase=&count=30&offset=0&_=1778222470521,localhost:8080,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Safari/537.36",,*/*,http://localhost:8080/index.php/publicknowledge/submissions,a8c899c4a51e825a,,,,0,172.19.0.1,46458,172.19.0.3,80,,"{""sec-ch-ua-mobile"": ""?0"", ""sec-fetch-mode"": ""cors"", ""sec-ch-ua-platform"": ""\""Linux\"""", ""sec-fetch-dest"": ""empty"", ""referer"": ""http://localhost:8080/index.php/publicknowledge/submissions"", ""accept-encoding"": ""gzip, deflate, br, zstd"", ""user-agent"": ""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Safari/537.36"", ""x-requested-with"": ""XMLHttpRequest"", ""host"": ""localhost:8080"", ""accept"": ""*/*"", ""connection"": ""keep-alive"", ""accept-language"": ""en-US,en;q=0.5"", ""sec-gpc"": ""1"", ""sec-fetch-site"": ""same-origin"", ""sec-ch-ua"": ""\""Brave\"";v=\""147\"", \""Not.A/Brand\"";v=\""8\"", \""Chromium\"";v=\""147\"""", ""cookie"": ""OJSSID=p5bphi7o0dnj6n0rised0i085v""}",BLOCK,0.74,0.814,UNKNOWN_ATTACK,rf-v2.0-userspace
12c13d7b223325f8e22068f1dccadf26,"Fri, 08 May 2026 06:41:10 GMT",GET,/index.php/publicknowledge/api/v1/_submissions?status%5B%5D=4&status%5B%5D=3&status%5B%5D=5&searchPhrase=&count=30&offset=0&_=1778222470522,status%5B%5D=4&status%5B%5D=3&status%5B%5D=5&searchPhrase=&count=30&offset=0&_=1778222470522,localhost:8080,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Safari/537.36",,*/*,http://localhost:8080/index.php/publicknowledge/submissions,a8c899c4a51e825a,,,,0,172.19.0.1,46474,172.19.0.3,80,,"{""sec-ch-ua-mobile"": ""?0"", ""sec-fetch-mode"": ""cors"", ""sec-ch-ua-platform"": ""\""Linux\"""", ""sec-fetch-dest"": ""empty"", ""referer"": ""http://localhost:8080/index.php/publicknowledge/submissions"", ""accept-encoding"": ""gzip, deflate, br, zstd"", ""user-agent"": ""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Safari/537.36"", ""x-requested-with"": ""XMLHttpRequest"", ""host"": ""localhost:8080"", ""accept"": ""*/*"", ""connection"": ""keep-alive"", ""accept-language"": ""en-US,en;q=0.5"", ""sec-gpc"": ""1"", ""sec-fetch-site"": ""same-origin"", ""sec-ch-ua"": ""\""Brave\"";v=\""147\"", \""Not.A/Brand\"";v=\""8\"", \""Chromium\"";v=\""147\"""", ""cookie"": ""OJSSID=p5bphi7o0dnj6n0rised0i085v""}",BLOCK,0.74,0.814,UNKNOWN_ATTACK,rf-v2.0-userspace
4f1cb488a5e468efb27cda87049d9ce6,"Fri, 08 May 2026 06:43:11 GMT",GET,/index.php/publicknowledge/management/settings/context,,localhost:8080,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Safari/537.36",,"text/html,application/xhtml+xml,application/xml;q=0.9,image/avif,image/webp,image/apng,*/*;q=0.8",http://localhost:8080/index.php/publicknowledge/submissions,a8c899c4a51e825a,,,,0,172.19.0.1,33656,172.19.0.3,80,,"{""sec-fetch-user"": ""?1"", ""sec-fetch-dest"": ""document"", ""referer"": ""http://localhost:8080/index.php/publicknowledge/submissions"", ""accept-encoding"": ""gzip, deflate, br, zstd"", ""host"": ""localhost:8080"", ""connection"": ""keep-alive"", ""sec-ch-ua"": ""\""Brave\"";v=\""147\"", \""Not.A/Brand\"";v=\""8\"", \""Chromium\"";v=\""147\"""", ""sec-ch-ua-mobile"": ""?0"", ""sec-ch-ua-platform"": ""\""Linux\"""", ""upgrade-insecure-requests"": ""1"", ""user-agent"": ""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Safari/537.36"", ""accept"": ""text/html,application/xhtml+xml,application/xml;q=0.9,image/avif,image/webp,image/apng,*/*;q=0.8"", ""sec-gpc"": ""1"", ""accept-language"": ""en-US,en;q=0.5"", ""sec-fetch-site"": ""same-origin"", ""sec-fetch-mode"": ""navigate"", ""cookie"": ""OJSSID=p5bphi7o0dnj6n0rised0i085v""}",BLOCK,0.72,0.792,UNKNOWN_ATTACK,rf-v2.0-userspace
